date,tmean2_mir,prec_mir,wind,gusts,lnprec,tmean2iraq,gustsiraq,tmean2israel,gustsisrael,gusts_karachi,precisrael,preciraq,above,avgterrornegemo,avgterrornousnegemo,avgterrornodronenegemo,avgusnegemo,avgdronenegemo,avgusnodronenegemo,avgusnoterrornegemo,avgterrorposemo,avgterrornousposemo,avgterrornodroneposemo,avgusposemo,avgdroneposemo,avgusnodroneposemo,avgusnoterrorposemo,avgterroranger,avgterrornousanger,avgterrornodroneanger,avgusanger,avgdroneanger,avgusnoterroranger,topterrornegemo,topterrornousnegemo,topterrornodronenegemo,topusnegemo,topusnodronenegemo,topusnoterrornegemo,topterrorposemo,topterrornousposemo,topterrornodroneposemo,topusposemo,topusnodroneposemo,topusnoterrorposemo,topterroranger,topterrornousanger,topterrornodroneanger,topusanger,topusnodroneanger,topusnoterroranger,senavgterrornegemo,senavgterrornousnegemo,senavgterrornodronenegemo,senavgterrorposemo,senavgterrornousposemo,senavgterrornodroneposemo,senavgterroranger,senavgterrornousanger,senavgterrornodroneanger,senavgusnegemo,senavgusnodronenegemo,senavgusnoterrornegemo,senavgusposemo,senavgusnodroneposemo,senavgusnoterrorposemo,senavgusanger,senavgusnodroneanger,senavgusnoterroranger,numdrone,numus,numterror,avgusnodroneanger,bomb,assassination,attacks,deaths,fata,govt,business,private,attacksafg,nonfata,assault,kidnapping,crit1in7,crit2in7,crit3in7,attacksisrael,attrel,attnonrel,attsep,attacksiraq,w_total,a_reltargeted,severe,leadarrest,dumarrest,prot_ter,prot_terdum,prot_us,prot_usdum,jihad,tvideo,zarb,v9,ghazwa,usefp,usaid,usimmi,drones,drone_naf,target1,target3,unknown,unknown2,mil_act,ramadan
19104,17.940001,18.4,8.2299995,10.44,2.9652729,23.959999,11.16,15.37,26.639999,32.759998,0,0,0,.094385847,.048146252,.26014411,.024289459,-.69473714,.40486801,-.018887281,.93945336,.017189432,1.1343709,-.46528599,-.6445893,-.17556895,-.99410641,.22740959,.2126614,.41810024,-.11702488,-.65418363,-.15911998,-.68841386,-.47929955,-.61272794,1.1405951,1.469545,1.3937578,-.64766002,-.45283544,-.59058928,.066860721,.28277802,.24740148,-.62090892,-.43193236,-.54730368,1.8010982,2.2363424,2.0791485,-.47896245,-.5021047,-.38966763,.47949633,-.40780011,.60152191,-.30860576,-.44336307,-.21144141,-.38298243,-.053150367,-.54344982,-.30208626,-.13050099,-.16387838,-.18193848,.17249644,-.55219012,-.64227372,-.59965551,.40523389,.23968109,5,0,6,3,1,3,0,1,2,5,1,0,2.571429,2.571429,2.571429,0,0,0,0,5,10,0,.5,5,1,0,0,0,0,29,25,0,0,0,0,15,0,0,0,0,0,0,0,0,0
19105,21.08,0,8.5900002,12.24,0,26.16,17.639999,18.620001,29.52,37.439999,0,0,0,-.84125483,-.5973689,-.75605148,-.95291716,-.69473714,-.55043066,-.66136247,-.77945006,-.56245095,-.70972836,.18775277,-.6445893,.44130582,.3943634,-.78633791,-.55275965,-.70006889,-1.1788573,-.65418363,-.95905173,-.68841386,-.47929955,-.61272794,-1.8428237,-1.5274076,-1.6090803,-.64766002,-.45283544,-.59058928,-1.9283342,-1.6453651,-1.69008,-.62090892,-.43193236,-.54730368,-1.3741697,-1.1504269,-1.2101012,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.523882,-1.2470652,-1.3372333,-.46765134,-.29476729,-.33000425,-1.0783589,-.8171435,-.93040115,-.64227372,-.85835367,-.85456723,-.8524183,6,0,6,4,0,2,1,1,4,6,0,0,2.1428571,2.1428571,2.1428571,0,1,0,0,5,9,0,.66666669,14,1,0,0,0,0,52,27,0,0,0,0,17,0,0,0,0,0,0,0,2,0
19106,20.469999,1,5.4099998,10.8,.69314718,26.65,23.76,16.23,31.68,36,0,0,0,-.84125483,-.5973689,-.75605148,-.27980077,-.69473714,.10759515,.0046178829,-.77945006,-.56245095,-.70972836,-.15933229,-.20700972,-.11636955,.061075788,-.78633791,-.55275965,-.70006889,-.71093118,-.65418363,-.48202819,-.68841386,-.47929955,-.61272794,-1.6684085,-1.3522012,-1.4335297,-.64766002,-.45283544,-.59058928,-.30223298,-.49453622,-.11101571,-.62090892,-.43193236,-.54730368,-1.1107196,-.86942852,-.93719411,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.21690133,.57460874,.4458546,-.24619779,-.24493475,-.1078006,-.31548217,.025065441,-.12674519,-.061774101,.176439,-.85456723,-.3711541,0,0,0,0,0,0,0,0,0,0,0,0,2.8571429,2.8571429,2.8571429,0,0,0,0,3,9,0,,18,1,0,0,0,0,38,25,0,0,0,0,15,0,0,0,0,0,0,0,1,0
19107,20.32,6,5.9899998,9.3599997,1.94591,27.34,26.639999,14.59,21.24,31.68,0,0,0,-.84125483,-.5973689,-.75605148,-1.3251108,-.69473714,-.91428012,-1.0296104,-.77945006,-.56245095,-.70972836,.52835023,-.6445893,.76304162,.7214213,-.78633791,-.55275965,-.70006889,-1.0768734,-.65418363,-.85508507,-.68841386,-.47929955,-.61272794,-1.0441854,-.72514647,-.80524361,-.64766002,-.45283544,-.59058928,.46729252,.66975266,.63625032,-.62090892,-.43193236,-.54730368,-.89348871,-.6377281,-.71216536,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.0728526,-.77507734,-.87524295,1.2263541,1.3859497,1.3697391,-.84879702,-.56370926,-.68856812,-.64227372,-.85835367,-.85456723,-.74752742,3,0,3,5,0,3,0,0,5,3,0,0,2.8571429,2.8571429,2.8571429,0,1,1,1,3,9,0,1.666667,21,1,0,0,1,1,19,25,48,48,0,0,30,0,0,0,0,0,0,0,0,0
19108,20.610001,5.0999999,7.52,13.32,1.8082891,27.32,29.16,16.389999,28.08,30.6,0,0,0,.48998302,1.0892296,.68980068,-.45797861,.098536685,-.59558922,-.17167099,-.17153318,.25754434,-.057533998,-.45408413,-.36414942,-.312271,-.22195898,1.2320087,1.9490329,1.5261786,-.70493209,-.0089759333,-.47591251,.53864449,1.0412292,.70109695,-.63293272,-1.0681823,-.39131397,-.18436061,.16605999,-.092124648,-.13997097,-.12505963,.046552658,1.1101512,1.6385133,1.3276217,-.50062436,-.82506037,-.30519852,-.26808259,.056614321,-.16379146,-.5589726,-.40780011,-.50744992,-.0077796639,.3394706,.1173318,.369075,-.75630504,.60172641,-.031897768,-.4501543,.10722529,.32410118,-.80744928,.54702681,-.061774101,.176439,.40523389,-.78660429,1,0,1,0,0,1,0,0,8,1,0,0,6.7142859,6.7142859,6.7142859,0,0,0,0,5,11,0,0,15,1,0,0,0,0,47,0,49,49,0,58,30,0,0,0,0,0,0,0,0,0
19109,20.49,1.8,7.1300001,12.24,1.029619,28.200001,16.200001,16.870001,36.720001,29.52,0,0,0,-.048687942,-.5973689,.10475225,-.55828625,-.69473714,-.16464694,-.87421501,-.085391149,-.56245095,.034882158,.25435853,-.6445893,.50422305,.048408788,.019857228,-.55275965,.18916883,-.5749526,-.65418363,-.91828042,.18481618,-.47929955,.32224905,-.46739116,-.14573565,-.93613654,.15882412,-.45283544,.27710837,.5943861,.792575,.28290504,.20090753,-.43193236,.34281248,-.52604496,-.24580938,-1.0066179,-.042924363,-.5021047,.077378482,.48124471,-.40780011,.60338902,.31341496,-.44336307,.46836582,-.55263102,-.23068216,-.64949751,.18331556,.35109317,.13608895,-.47873816,-.15516768,-.29872796,-.64227372,.69383532,-.2246667,-.23129959,1,0,1,1,0,0,0,1,8,1,0,0,7.1428571,7.1428571,7,0,0,0,0,5,10,0,1,13,1,0,0,1,1,18,0,0,0,0,0,29,0,0,0,0,0,0,0,2,0
19110,20.65,10.9,7.9099998,16.559999,2.4765379,29.02,12.96,19.190001,30.6,26.639999,0,0,0,-.84125483,-.5973689,-.75605148,-.62190223,-.18975058,-.56359118,-.33385679,-.77945006,-.56245095,-.70972836,.76086479,.77666926,.23625298,.94469291,-.78633791,-.55275965,-.70006889,-.29339704,-.18963408,-.056376461,-.68841386,-.47929955,-.61272794,-.1652244,-.17647371,.079438679,-.64766002,-.45283544,-.59058928,.20004801,-.32039762,.37673616,-.62090892,-.43193236,-.54730368,-.018787906,-.0079468079,.19393434,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.57825774,-.59218204,-.36862844,-.064286351,-.24085756,.074727006,-.17742251,-.21139409,.018694378,-.061774101,-.34095731,-.85456723,-.24528509,4,1,6,2,1,5,0,0,5,5,1,0,7.1428571,7.1428571,7,0,0,0,0,0,9,0,.33333331,28,1,0,0,2,1,38,25,0,0,0,0,0,42,0,0,0,0,0,0,0,0
19111,20.290001,3.7,7.25,17.280001,1.547562,29.9,16.200001,20.49,20.879999,39.599998,0,0,0,-.84125483,-.5973689,-.75605148,-.5926019,-.31454617,-.45172676,-.30486706,-.77945006,-.56245095,-.70972836,1.3162657,.7807532,.75875181,1.4780153,-.78633791,-.55275965,-.70006889,-.72892833,-.24345386,-.50037521,-.68841386,-.47929955,-.61272794,-.40619278,-.38626036,-.16309819,-.64766002,-.45283544,-.59058928,1.3935088,.68405378,1.5356746,-.62090892,-.43193236,-.54730368,-.36196634,-.39247084,-.1615631,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.56725472,.78435987,.80472231,-.012187699,-.44539756,.12700212,-.49692753,-.35805357,-.31788963,-.061774101,-.082259201,-.85456723,-.65806162,1,0,1,2,1,0,0,0,6,0,0,0,7.1428571,7.2857141,7.1428571,0,0,0,0,3,9,0,2,20,1,0,0,0,0,38,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0
19112,21.26,0,11.79,27,0,30.860001,29.879999,19.84,20.879999,46.439999,0,0,0,-.026815174,-.5973689,.12850818,-.13428894,-.69473714,.24984477,-.47136214,-.26721242,-.56245095,-.16018201,.97169471,-.6445893,1.1818346,.84461325,-.1077189,-.55275965,.048451655,-.35773695,-.65418363,-.6058709,.10921185,-.47929955,.24129866,-.12162058,.20160347,-.5265187,-.11858355,-.45283544,-.021354998,.71973878,.91371506,.5686245,-.0060037202,-.43193236,.11870521,-.21868648,.082021959,-.51825762,-.2145389,-.5021047,-.1064401,.20807829,-.40780011,.31167701,.068601936,-.44336307,.20080936,-.13811962,.20309073,-.31153589,.78886926,.95189667,.60966522,-.26830637,.077147074,-.47399083,-.64227372,.43513721,-.2246667,-.0078923004,3,0,3,1,0,3,0,0,3,3,0,0,7.5714288,7.7142859,7.4285712,0,0,0,0,5,9,0,.33333331,16,1,0,0,0,0,72,34,0,0,0,0,50,0,1,1,0,0,1,1,1,0
19113,20.809999,.2,8.8400002,26.639999,.18232159,29.99,27.719999,20.73,12.96,45,0,0,0,.88626665,-.40175825,-.58836246,.39991471,2.7124708,-1.5000521,-.52033138,.43146127,-.11427539,-.35326585,-.16798222,.93186402,-.72266293,-.46616229,.93468857,-.39329693,-.55816925,.74683887,2.713486,-.13139558,.24637976,-.29861882,-.45660934,.12951121,-1.2995075,-.26671267,.15637279,-.01076729,-.23454313,-.35993487,-.72816312,-.44672993,.25835976,-.29748783,-.42555526,.40065253,-.98985636,-.001512287,.49251267,-.22632673,-.39613804,.57521379,.041254263,-.14806089,.33299983,-.056964416,-.22085939,1.5248381,-1.1701884,-.010760804,-.31423202,-.61188376,-.42194003,2.2847857,-.86976916,.62631637,2.2602241,.43513721,1.665035,-1.072484,5,0,5,3,0,5,0,0,6,5,0,0,7.1428571,7.2857141,6.8571429,0,0,0,0,5,9,0,.60000002,21,1,0,0,4,1,18,12,0,0,0,0,44,0,0,0,0,0,0,0,1,0
19114,20.639999,.2,10.97,18.719999,.18232159,30.52,34.919998,21.01,48.959999,43.919998,.40000001,.2,0,1.2697616,.75767946,.40557623,.52037984,1.6006562,-.64086515,.0035494659,.011938169,.24426505,-.068095863,-1.0317925,.64078075,-1.3857636,-.8908751,.69662452,.59247249,.31902847,.3590818,1.1767184,.21015626,1.2678484,.20695268,-.019766316,.76881522,-.71285129,-.12306049,-.17006126,-.18159117,-.3721264,-1.197111,-1.4501953,-1.1423104,.62055856,.21987464,.042950656,.51851189,-.49969381,.17837395,1.0368114,.69933659,.3640016,-.263953,-.20500991,-.34515202,.27371064,.20534873,.002914981,-.034506358,-.86747581,-.42518404,-.93459249,-1.1636662,-.88161904,.30003887,-.30158803,.26434782,1.6797251,.69383532,1.035134,-.4670704,2,0,3,6,0,2,1,0,2,3,1,0,7.2857141,7.4285712,7,0,2,0,0,1,11,1,2,20,1,0,0,8,1,49,26,0,0,0,0,15,0,0,0,0,0,0,0,2,0
19115,20.82,5.3000002,9.3199997,16.559999,1.8405499,32.110001,49.68,17.57,35.639999,36,.2,.5,0,1.7283384,.60703391,1.5412884,-.1372585,-.18228777,-.09478917,-1.0866945,.92299843,.2143867,.34268469,-.32476524,.15355586,-.4620057,-.76310998,1.1360332,.34478763,1.0229982,.001242195,-.25761694,-.61045766,1.5135624,.53017044,1.3280578,-.19505851,-.18876877,-1.0808887,.89095151,.24246682,.36326271,-.19951348,-.35825387,-.61313778,.90324008,.25473058,.79418337,.065562375,.14364442,-.49910623,1.3635297,.2162483,1.0185292,2.4839437,.37200484,.95077604,1.6197364,.56313735,1.0731958,-.37946793,-.32301098,-.97161591,-.42016438,-.48277205,-.56411982,-.30096662,-.11203835,-.6925326,-.061774101,-.34095731,1.665035,.102177,27,0,28,1,0,3,23,1,4,28,0,0,3.7142861,3.8571429,3.428571,0,0,21,21,4,9,0,.035714298,26,1,0,0,0,0,39,13,0,0,0,0,16,86,0,0,0,0,0,0,0,0
19116,24.48,2.5999999,11.09,32.400002,1.280934,31.860001,45,17.879999,36.720001,38.880001,0,4.9000001,1,-.84125483,-.5973689,-.75605148,.36243126,1.0245388,-.29418758,.64004135,-.77945006,-.56245095,-.70972836,-.017513866,1.6931359,-.76670486,.19725661,-.78633791,-.55275965,-.70006889,.1697299,.86032337,.4157545,-.68841386,-.47929955,-.61272794,.41408342,-1.012327,.66251725,-.64766002,-.45283544,-.59058928,-.018199904,-1.5040352,.16480134,-.62090892,-.43193236,-.54730368,.4125376,-.78914326,.64074308,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.62414587,-.2156644,.86299598,-.0061148321,-.6271053,.13309556,.2515949,-.29531822,.47064471,2.840724,1.987326,-.85456723,-.36745211,4,0,4,5,2,2,1,1,10,2,0,0,4,4.1428571,3.7142861,0,0,0,0,0,9,0,1.25,27,1,0,0,1,1,28,0,48,48,0,0,0,0,0,0,0,0,0,0,2,0
19117,25.4,0,11.12,38.880001,0,29.290001,50.040001,20.84,25.92,39.959999,0,0,1,1.8954167,-.5973689,.49113575,3.0862753,1.8954953,1.6708902,1.2518618,-.35581571,-.56245095,-.25523868,-1.1910992,-.12693265,-1.1330549,-1.1798753,2.3108666,-.55275965,.44577068,2.9402425,1.9128774,1.0316041,.9985078,-.47929955,1.1934776,1.434347,1.7646295,.31504598,.0086807804,-.45283544,.1155689,-.65652806,-.41630006,-.84306586,.79104173,-.43193236,.98199165,.47344798,.8202588,-.45601568,1.9941392,-.5021047,.75548482,-.5589726,-.40780011,-.50744992,2.3027644,-.44336307,.45365012,2.076025,.62747759,.87559575,-.44567722,-.27296552,-.49677157,2.8745277,.9932496,1.4839648,.51872551,.43513721,.40523389,1.706611,6,0,6,22,2,4,1,0,6,4,0,0,3.8571429,4,3.571429,0,1,0,0,2,8,1,3.666667,21,1,0,0,0,0,58,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19118,25.08,.1,11.38,21.6,.095310196,29.799999,28.08,21.27,32.759998,29.16,0,0,0,-.05074659,.40415761,.10251636,-.60289657,.33961451,-.89802301,-.31505263,-.40288618,-.054518662,-.30573753,-.8685534,.16405772,-.98119545,-.61995214,.006134755,.42953065,.17403287,.4084923,.75079542,.65915889,.27932158,.71988511,.42343703,-.65557605,-1.2476921,-.41410476,-.16148165,.1966227,-.067509137,-.61213231,-.92862076,-.41195083,.27667782,.64163208,.42487991,-.015321376,-.92365623,.19752531,-.69643229,-.5021047,-.6226024,.47556278,.97260481,.59732133,-.61883265,-.44336307,-.55048877,-.36453128,-.48276666,-.14970799,-.098805606,-.52626228,.040090825,.10256772,-.12165347,.31365135,-.061774101,-.59965551,-.2246667,-.13792621,1,0,2,3,0,1,0,0,4,2,1,0,4,4,3.571429,0,0,0,0,2,8,0,1.5,17,1,0,0,0,0,78,13,0,0,0,0,47,0,1,1,0,0,1,1,2,0
19119,24.27,8.1999998,9.6899996,16.92,2.219203,28.559999,30.24,21.389999,32.759998,30.24,0,0,0,-.69126999,-.457647,-.59315354,.051100861,-.039249718,-.0060386821,.30179068,-.48674285,-.24445972,-.39570189,-.54372072,.34609082,-.76995301,-.34167254,-.69444638,-.43885767,-.59871203,-.464113,.0094585624,-.23041144,-.64305127,-.47929955,-.56415772,-.099691123,-.31633136,.10844044,-.57902306,-.45283544,-.51674265,-.27553746,-.68297595,-.1256679,-.62090892,-.43193236,-.54730368,-.39277932,-.64265794,-.19348216,-.27190715,-.098031148,-.16788799,-.5589726,-.40780011,-.50744992,-.39850104,-.16109133,-.30968809,-.37946793,-.30519649,-.27975523,-.068121791,-.3054134,.07087858,-.89852649,-.88213426,-.74095583,.51872551,1.728628,.40523389,-.55096722,3,0,6,16,5,5,0,0,7,1,3,0,4.5714288,4.5714288,4.1428571,0,1,0,0,0,8,1,2.666667,29,1,0,0,0,0,57,15,0,0,0,0,0,100,0,0,0,0,0,0,6,0
19120,25.23,11.2,9.9399996,20.16,2.501436,29.440001,11.88,18.59,32.400002,35.639999,0,0,0,-.24168313,-.33818474,-.10485905,-.10954197,.56627792,-.32399234,-.12759888,.18411046,.19197786,.32401285,-.2152874,.89714938,-.51961172,-.23140727,-.22886254,-.21257253,-.085170463,-.36448583,.18852052,-.33066499,-.027821008,-.19999723,.094576076,.14918211,-.083107062,.041325744,.47198024,.41533726,.61403358,-.6552223,-.76962465,-.7314831,-.052631613,-.097314872,.068202153,-.1227813,-.10038038,-.15079047,-.14657956,-.28184047,-.033647969,-.42457479,-.22846995,-.36392766,-.49838468,-.28905451,-.41885108,.022047138,-.37013319,.031019555,-.73933148,-1.1422609,-.7340942,.40156284,.24229471,.46608561,1.6797251,.95253348,.40523389,-.3912068,2,0,2,4,1,1,1,0,7,1,0,0,5.2857141,5.2857141,4.8571429,0,0,0,0,4,9,0,2,16,1,0,0,1,1,31,27,0,0,0,32,100,0,0,0,0,0,0,0,3,0
19121,26.07,7.5999999,10.65,18.719999,2.151762,29.1,12.6,19.77,24.84,34.919998,0,0,0,-.59615093,-.5973689,-.48984513,.17752235,.83110577,-.46285516,.27052039,-.42780587,-.56245095,-.33247223,.036754623,1.0217137,-.57645172,.04168595,-.78633791,-.55275965,-.70006889,-.59844887,.5461387,-.36735907,-.40036133,-.47929955,-.30430695,-.27675837,-.79891765,-.2675046,-.21181539,-.45283544,-.1216633,.1232694,-.43396634,.044523787,-.62090892,-.43193236,-.54730368,-.51449019,-.89900726,-.31956202,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.77045786,-1.2963424,-.56549937,-.23951991,-.66420794,-.18769082,-.58724695,-1.0414951,-.41303703,1.099225,.43513721,-.2246667,-1.039834,2,1,4,1,0,3,0,0,5,4,1,0,5.5714288,5.5714288,5.1428571,0,1,0,0,2,11,0,.25,31,1,0,0,1,1,51,13,53,53,0,0,65,46,0,0,0,0,0,0,2,0
19122,27.290001,19.9,10.81,19.440001,3.0397489,31.610001,34.919998,21.549999,32.759998,35.279999,0,0,0,-.84125483,-.5973689,-.75605148,1.2881641,-.69473714,1.640408,1.5559602,-.77945006,-.56245095,-.70972836,-.8011151,-.6445893,-.4928005,-.55519468,-.78633791,-.55275965,-.70006889,.93580908,-.65418363,1.1967276,-.68841386,-.47929955,-.61272794,1.544504,1.8752862,1.8002959,-.64766002,-.45283544,-.59058928,-.56686616,-.32965142,-.36799407,-.62090892,-.43193236,-.54730368,1.0153697,1.3982774,1.2652149,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.16940047,.52490062,.39719939,-.96946055,-.79264009,-.83351314,-.79893315,-.50866002,-.63603878,-.64227372,-.59965551,-.85456723,1.322525,2,0,3,0,0,1,0,1,5,3,1,0,6.2857141,6.2857141,5.8571429,0,3,0,0,4,13,3,0,21,1,0,0,0,0,21,21,100,100,0,32,33,0,0,0,0,0,0,0,3,0
19123,26.719999,15.7,11.14,19.440001,2.8154089,32.889999,33.119999,18.469999,31.32,37.799999,0,1.2,0,.71969026,-.053571265,.9392848,-.15507627,.099310607,-.29999384,-.73344505,.79325789,.58189052,.97752732,-.61378646,.17876041,-.74825877,-.80310452,.92725563,-.10945331,1.1900343,-.028838754,-.27744529,-.75356466,.74476075,.0090403296,.92178786,.072301701,-.022015363,-.52805859,.87522227,.64455777,1.0478823,-.41235158,-.39989567,-.63258022,.83475542,-.068558678,1.0293384,.19613211,.32111707,-.52962875,.85056907,.73728454,1.0344111,-.18134752,.096073903,-.10418741,.80891615,.8596034,1.0098997,-.34531131,-.34921551,-.5245502,-.85439605,-.84115893,-.81523287,-.54999018,-.42951372,-.85071516,.51872551,.69383532,1.035134,.0841958,5,0,6,3,0,4,0,1,8,6,1,0,6.5714288,6.5714288,6.2857141,0,0,0,0,0,13,0,.5,15,1,0,0,0,0,41,27,0,0,0,0,16,0,0,0,0,0,0,0,0,0
19124,25.049999,8.6999998,10.78,21.959999,2.272126,32.310001,17.639999,19.469999,33.84,35.279999,0,0,0,-.45183343,-.5973689,-.33310246,.036959816,.23010406,-.19948357,.021593882,-.22075728,-.56245095,-.11034332,-.75380993,.68409669,-1.1459242,-.83973503,-.70629019,-.55275965,-.61177576,-.96089172,-.41183734,-.79392821,-.17354834,-.47929955,-.061455786,-.4126187,-.97227979,-.58903933,.13136934,-.45283544,.24756972,-.11281134,-.87612683,-.38760561,-.52299041,-.43193236,-.44124728,-1.0829879,-1.0676062,-.98890287,-.36555958,-.5021047,-.26820034,-.032307964,-.40780011,.054970633,-.61883265,-.44336307,-.55048877,-.05120245,-.21190993,.17123537,-.87357342,-.9437989,-.73730123,-.72837108,-.59971631,-.56170487,.51872551,.69383532,-.2246667,-.78660429,4,1,5,2,0,4,0,1,6,5,0,0,6.5714288,6.5714288,6.2857141,0,0,0,0,0,13,0,.40000001,16,1,1,1,0,0,47,0,0,0,0,30,45,43,0,0,0,0,0,0,0,0
19125,23.4,5.4000001,8.6899996,12.24,1.856298,33.57,30.959999,21.74,20.879999,24.48,0,0,0,.79380041,.22223978,1.0197755,-.47698429,.15329191,-.35224876,-.94264114,.92173266,.5101825,1.1153595,-.81814504,1.139335,-.8048842,-1.1066142,1.328638,.78353786,1.6327612,-.054034885,.0086492412,-.55174708,.60118014,.36186966,.76805449,-.78715247,-.76993608,-1.0441507,.85499883,.72273839,1.0261239,-.77479219,-.86228228,-.93798357,.94528842,.81989557,1.1490575,-.58579999,-.57997906,-.82023388,1.5338691,.17802826,1.7663027,.68207639,.53958803,.81785542,1.5809581,.50958633,1.8536654,-.12389684,-.099812873,-.64109778,-.83138305,-.65564579,-.91914171,.26401374,.33702093,-.26674783,.51872551,.43513721,1.665035,.0675366,1,1,2,2,0,1,0,0,6,2,0,0,6.4285712,6.4285712,6.1428571,0,1,0,0,0,13,1,1,8,1,0,0,0,0,38,12,49,49,0,29,15,0,0,0,0,0,0,0,0,0
19126,23.73,2.5999999,9.6800003,15.12,1.280934,32,26.280001,18.91,37.080002,41.040001,0,0,0,.58497965,-.5973689,.79297614,1.0194126,.060565963,.87400174,.20441207,.16472851,-.56245095,.3032192,.098062105,-.19738297,.12171488,-.24939555,.3103877,-.55275965,.50962555,.25866586,-.073496714,-.27562377,.98773426,-.47929955,1.1819423,.84133524,1.1689276,-.27304834,.52259994,-.45283544,.66849536,.27160323,.48063982,-.24559113,.57159919,-.43193236,.74431163,.42283785,.76627755,-.32818013,.53455818,-.5021047,.69592762,-.42129678,-.40780011,-.36042711,.19639431,-.44336307,.3404738,1.6089791,.8889482,1.056717,-.67580628,-.50128937,-.88642973,.79153585,.53831428,.3808493,-.061774101,.43513721,.40523389,.2466224,7,2,10,4,4,5,0,2,9,6,1,0,5.1428571,5.1428571,5,0,1,0,0,9,12,1,.40000001,19,1,0,0,0,0,40,26,0,0,0,31,16,0,0,0,0,0,0,0,2,0
19127,25.309999,4.4000001,10.15,20.879999,1.686399,29.77,28.799999,18.440001,31.68,46.439999,.30000001,0,0,-.84125483,-.5973689,-.75605148,1.9837177,.7544387,1.3539733,2.2441399,-.77945006,-.56245095,-.70972836,.49656114,.66503775,.045213275,.69089597,-.78633791,-.55275965,-.70006889,1.2367615,.70232624,1.5035311,-.68841386,-.47929955,-.61272794,1.1941437,.37219918,1.447655,-.64766002,-.45283544,-.59058928,.61527818,.003483315,.77995527,-.62090892,-.43193236,-.54730368,.84204721,.15103911,1.0856707,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,1.7922097,1.4981523,2.0594461,.10554051,-.22922988,.24512909,1.2523843,1.0621476,1.5249308,.51872551,.69383532,-.85456723,.74562538,3,0,7,17,2,4,0,1,9,5,4,0,4.1428571,4.1428571,4.1428571,0,3,1,1,10,11,2,2.428571,11,1,6,1,1,1,39,0,0,0,0,0,0,43,0,0,0,0,0,0,3,0
19128,25.9,1.9,11.51,19.799999,1.064711,28.790001,43.200001,18.870001,29.52,41.759998,0,.69999999,0,.61006898,1.0066385,.82022554,-1.0720984,.30130515,-1.1476858,-.92031127,.22841205,.58189052,.37154111,-.20915677,.85508341,-.28882003,-.080960765,1.0867792,1.5393912,1.3659898,-.7343275,.2239283,-.6379782,-.46160084,-.47929955,-.36987677,-.71524441,-1.0309893,-.65895152,-.44174919,-.45283544,-.36904943,-.57731223,-.80411595,-.49986452,-.41108346,-.43193236,-.32003996,-.58613014,-.78069216,-.56613606,.63804179,.50520128,.80677027,.33592016,-.40780011,.4481982,1.2848325,.9679957,1.5300293,-1.0072483,-1.2309747,-.96554101,3.1603971,3.2325187,3.2141211,-1.0399731,-.91685534,-1.0088978,1.099225,.43513721,.40523389,-.74876142,1,0,6,6,0,1,0,2,8,6,3,0,3.571429,3.571429,3.571429,0,2,0,0,3,9,0,1,19,1,0,0,7,1,58,19,49,49,0,30,31,43,0,0,0,0,0,0,0,0
19129,26.51,10.5,10.23,18,2.442347,29.549999,25.92,20.82,43.200001,49.32,0,0,0,-.12882686,.30523461,.017713694,-.37313205,.30031019,-.64719909,-.087723941,-.26998127,.12475155,-.16315253,-.03087822,1.0392169,-.64953172,.18442352,.40090087,.9188534,.60946208,-.85747951,.029691597,-.63142568,-.68841386,-.47929955,-.61272794,.22262004,-.005877886,.46980765,-.64766002,-.45283544,-.59058928,-.35620415,-1.0901406,-.16342571,-.62090892,-.43193236,-.54730368,-1.2077801,-1.1504269,-1.0377389,.018464528,.43037283,.14313293,-.17966169,.098323345,-.10238713,.40098795,.86315197,.56407446,-.20374216,-.42759922,.014988646,-.02702729,-.56839347,.11211227,-.33644918,-.21709192,-.14883299,.51872551,-.082259201,-.2246667,-.96876788,3,1,8,7,0,3,1,1,7,8,4,0,2.8571429,2.8571429,2.8571429,0,0,1,1,4,9,0,.875,29,1,0,0,5,1,29,32,94,94,0,30,15,0,0,0,0,0,0,0,1,0
