date,prot_ter,prot_terdum,prot_us,prot_usdum,jihad,tvideo,zarb,zarb,ghazwa,usefp,usaid,usimmi
19888,0,0,0,0,46,10,51,51,0,0,10,0
19889,0,0,0,0,86,27,53,53,0,0,51,53
19890,0,0,0,0,36,10,100,100,0,0,19,49
19891,0,0,0,0,26,16,37,37,0,0,9,0
19892,0,0,0,0,35,9,48,48,0,33,9,0
19893,0,0,0,0,44,19,49,49,0,0,19,0
19894,0,0,0,0,37,10,0,0,0,0,28,0
19895,0,0,0,0,64,6,38,38,53,0,9,50
19896,0,0,0,0,67,10,27,27,55,0,10,0
19897,0,0,0,0,52,18,0,0,0,33,18,48
19898,0,0,1,1,52,9,169,169,51,0,9,0
19899,0,0,0,0,52,9,36,36,0,0,18,0
19900,0,0,2,1,80,6,37,37,0,33,18,0
19901,0,0,5,1,46,7,51,51,0,0,10,0
19902,0,0,0,0,46,23,77,77,0,0,29,0
19903,0,0,0,0,51,11,28,28,59,38,32,55
19904,0,0,0,0,63,8,44,44,0,0,100,0
19905,0,0,0,0,27,9,49,49,0,14,18,0
19906,0,0,0,0,46,8,0,0,35,0,72,0
19907,0,0,0,0,38,32,0,0,0,13,0,48
19908,0,0,1,1,26,17,48,48,0,0,54,0
19909,0,0,0,0,39,21,24,24,0,0,0,0
19910,0,0,7,1,47,17,174,174,0,0,0,0
19911,0,0,0,0,25,32,23,23,100,0,52,0
19912,0,0,2,1,50,20,0,0,0,52,35,0
19913,0,0,0,0,31,16,0,0,0,13,69,0
19914,0,0,1,1,44,28,23,23,0,0,17,0
19915,0,0,0,0,100,16,0,0,0,0,0,48
19916,2,1,0,0,56,28,0,0,0,0,34,0
19917,0,0,0,0,66,29,0,0,0,0,18,50
19918,0,0,0,0,86,8,23,23,0,0,33,0
19919,0,0,0,0,43,15,45,45,0,38,33,0
19920,0,0,6,1,80,12,68,68,33,0,51,47
19921,0,0,0,0,47,19,0,0,0,0,0,0
19922,0,0,3,1,37,8,23,23,0,0,34,0
19923,0,0,7,1,43,24,23,23,33,0,17,0
19924,0,0,0,0,26,21,24,24,35,14,0,100
19925,0,0,0,0,50,20,46,46,33,0,34,0
19926,0,0,0,0,44,20,23,23,0,0,34,0
19927,0,0,0,0,58,16,0,0,0,0,0,0
19928,0,0,0,0,24,50,111,111,0,0,0,46
19929,1,1,5,1,19,16,137,137,32,0,17,0
19930,0,0,0,0,39,49,144,144,68,13,18,0
19931,0,0,0,0,40,9,25,25,71,0,19,0
19932,0,0,0,0,13,17,72,72,0,0,0,0
19933,0,0,0,0,26,17,0,0,0,0,0,0
19934,0,0,0,0,36,15,22,22,0,0,33,0
19935,0,0,0,0,23,11,0,0,0,0,16,44
19936,0,0,2,1,18,30,22,22,0,12,33,0
19937,0,0,0,0,24,22,43,43,31,0,16,0
19938,0,0,0,0,12,12,0,0,0,0,33,46
19939,0,0,0,0,33,7,0,0,0,0,15,85
19940,0,0,0,0,39,7,41,41,0,0,15,0
19941,0,0,0,0,11,0,20,20,0,0,15,41
19942,0,0,0,0,31,15,28,28,0,0,0,0
19943,0,0,4,1,11,0,100,100,0,0,0,0
19944,0,0,0,0,37,7,0,0,0,0,29,0
19945,0,0,0,0,23,7,0,0,0,0,16,0
19946,0,0,0,0,11,14,20,20,28,0,29,41
19947,0,0,0,0,26,27,0,0,0,11,43,40
19948,0,0,0,0,20,0,0,0,0,0,69,0
19949,0,0,0,0,73,13,19,19,0,0,29,40
19950,0,0,1,1,41,7,0,0,0,11,72,0
19951,1,1,1,1,10,0,19,19,27,0,42,0
19952,0,0,1,1,22,14,0,0,0,0,60,0
19953,0,0,0,0,16,7,0,0,28,0,58,40
19954,1,1,0,0,32,0,20,20,0,0,15,41
19955,0,0,0,0,16,17,0,0,0,0,71,0
19956,0,0,2,1,10,12,35,35,0,10,66,0
19957,0,0,0,0,36,10,38,38,0,0,29,0
19958,0,0,0,0,47,20,78,78,0,0,14,0
19959,0,0,0,0,17,7,0,0,0,0,0,42
19960,0,0,4,1,22,28,0,0,0,0,0,0
19961,0,0,0,0,16,0,0,0,0,0,29,0
19962,0,0,0,0,21,13,19,19,0,0,0,0
19963,0,0,1,1,21,13,0,0,0,0,100,0
19964,0,0,4,1,63,17,19,19,0,0,72,0
19965,0,0,1,1,37,10,0,0,0,0,29,0
19966,3,1,4,1,22,0,20,20,0,0,46,0
19967,3,1,0,0,53,7,0,0,0,0,29,40
19968,6,1,0,0,48,7,19,19,0,0,0,0
19969,1,1,0,0,31,20,0,0,0,10,28,38
19970,0,0,2,1,31,20,57,57,0,11,0,0
19971,0,0,2,1,32,7,20,20,0,0,29,0
19972,0,0,0,0,21,7,0,0,0,0,15,40
19973,0,0,0,0,34,15,21,21,0,0,16,0
19974,0,0,0,0,17,7,0,0,0,0,31,0
19975,0,0,0,0,44,7,0,0,0,0,46,84
19976,0,0,0,0,39,7,20,20,0,0,0,42
19977,0,0,0,0,22,7,0,0,29,0,30,42
19978,0,0,0,0,26,13,38,38,0,0,42,77
19979,0,0,0,0,43,24,0,0,0,11,15,0
19980,1,1,0,0,17,18,0,0,0,0,15,0
19981,0,0,4,1,39,21,0,0,29,0,46,0
19982,0,0,2,1,44,21,20,20,0,11,30,0
19983,0,0,0,0,11,14,0,0,0,12,47,0
19984,0,0,0,0,28,11,0,0,0,0,46,0
19985,0,0,0,0,22,14,0,0,0,0,61,0
19986,0,0,0,0,22,7,0,0,0,0,15,0
19987,0,0,0,0,28,11,21,21,0,0,15,0
19988,0,0,0,0,39,25,0,0,0,0,15,0
19989,0,0,2,1,22,21,0,0,0,0,15,43
19990,0,0,3,1,22,11,21,21,0,0,31,43
19991,0,0,1,1,32,17,0,0,57,22,44,0
19992,0,0,5,1,22,14,0,0,0,0,30,0
19993,0,0,0,0,22,7,41,41,0,0,15,0
19994,0,0,0,0,25,8,0,0,0,0,34,0
19995,0,0,0,0,12,8,0,0,0,0,16,0
19996,0,0,1,1,69,7,0,0,0,0,63,44
19997,0,0,0,0,41,30,0,0,0,12,16,0
19998,0,0,0,0,24,11,111,111,0,12,33,0
19999,0,0,0,0,48,8,22,22,0,0,0,0
20000,0,0,0,0,12,12,22,22,0,0,16,0
20001,0,0,0,0,19,0,0,0,0,13,0,0
20002,0,0,0,0,21,22,0,0,0,0,0,53
20003,0,0,0,0,23,7,21,21,0,12,0,0
20004,0,0,1,1,23,7,21,21,30,0,0,0
20005,1,1,0,0,27,7,0,0,0,0,29,0
20006,0,0,0,0,16,13,0,0,0,0,0,0
20007,0,0,0,0,22,17,0,0,0,0,30,42
20008,0,0,0,0,47,11,0,0,0,24,16,0
20009,0,0,0,0,17,11,0,0,0,12,0,0
20010,0,0,1,1,11,10,20,20,0,22,30,0
20011,0,0,1,1,44,11,0,0,0,11,30,0
20012,0,0,0,0,27,14,0,0,0,11,45,0
20013,2,1,0,0,33,7,20,20,0,0,60,0
20014,0,0,0,0,33,7,0,0,0,11,45,42
20015,0,0,0,0,18,19,0,0,0,0,64,0
20016,0,0,0,0,34,7,0,0,0,35,31,0
20017,0,0,0,0,33,14,40,40,0,0,0,0
20018,0,0,0,0,16,7,0,0,0,0,0,0
20019,0,0,0,0,44,21,0,0,0,23,60,0
20020,0,0,0,0,16,7,0,0,28,11,44,0
20021,0,0,0,0,53,20,19,19,0,33,15,40
20022,0,0,0,0,11,17,0,0,0,33,30,41
20023,0,0,0,0,16,14,0,0,0,0,45,41
20024,0,0,0,0,32,10,19,19,0,0,29,0
20025,0,0,0,0,21,7,0,0,56,11,29,82
20026,0,0,0,0,31,13,0,0,0,0,43,0
20027,0,0,0,0,31,13,0,0,0,11,43,40
20028,0,0,0,0,16,7,0,0,0,0,72,0
20029,0,0,0,0,21,10,20,20,0,0,14,41
20030,0,0,0,0,27,20,0,0,0,0,0,0
20031,0,0,0,0,29,18,0,0,30,24,16,0
20032,0,0,0,0,38,14,0,0,0,22,58,0
20033,0,0,0,0,37,7,39,39,0,0,29,0
20034,0,0,0,0,52,7,19,19,0,22,0,40
20035,0,0,0,0,27,14,0,0,28,0,15,41
20036,0,0,0,0,22,14,82,82,0,11,31,0
20037,0,0,0,0,27,0,0,0,0,11,45,0
20038,0,0,0,0,22,17,20,20,0,67,74,0
20039,0,0,0,0,11,14,0,0,0,100,29,0
20040,0,0,0,0,27,17,0,0,0,33,29,0
20041,0,0,2,1,27,0,0,0,0,34,89,0
20042,0,0,0,0,43,14,20,20,0,0,29,0
20043,0,0,0,0,22,7,0,0,0,0,0,0
20044,0,0,0,0,21,7,39,39,0,0,0,0
20045,0,0,1,1,0,14,0,0,0,0,63,0
20046,0,0,0,0,55,7,20,20,0,0,60,0
20047,0,0,0,0,16,7,19,19,0,0,29,0
20048,0,0,0,0,10,7,0,0,0,0,29,40
20049,0,0,0,0,48,27,0,0,0,0,0,41
20050,0,0,0,0,23,7,21,21,0,0,0,43
20051,0,0,1,1,38,7,20,20,0,0,0,42
20052,0,0,0,0,27,21,0,0,0,11,30,0
20053,1,1,0,0,26,13,0,0,0,0,43,79
20054,0,0,0,0,31,20,0,0,0,0,28,0
20055,0,0,2,1,37,10,0,0,0,0,14,0
20056,0,0,0,0,26,7,19,19,0,0,43,79
20057,0,0,0,0,65,10,0,0,0,0,15,81
20058,3,1,0,0,36,14,0,0,0,11,43,40
20059,0,0,0,0,10,7,0,0,0,11,15,40
20060,0,0,0,0,21,10,0,0,0,0,0,80
20061,0,0,0,0,20,13,0,0,0,0,14,0
20062,0,0,0,0,16,13,0,0,0,11,57,0
20063,0,0,0,0,21,10,0,0,0,0,14,0
20064,0,0,0,0,11,11,0,0,0,11,15,42
20065,0,0,0,0,26,10,0,0,0,0,28,40
20066,0,0,0,0,42,14,0,0,0,0,29,0
20067,0,0,0,0,21,14,0,0,0,0,0,0
20068,0,0,0,0,16,21,0,0,0,11,15,41
20069,0,0,0,0,17,7,0,0,0,12,32,0
20070,0,0,0,0,21,7,19,19,0,0,0,0
20071,0,0,0,0,22,10,0,0,0,0,15,0
20072,0,0,0,0,16,0,0,0,0,11,30,41
20073,1,1,0,0,27,14,20,20,0,11,30,0
20074,12,1,0,0,16,100,0,0,0,0,29,0
20075,5,1,0,0,53,96,20,20,0,0,15,41
20076,5,1,0,0,47,90,19,19,0,0,28,0
20077,3,1,0,0,21,69,0,0,0,22,45,0
20078,3,1,0,0,30,71,0,0,0,12,0,0
20079,0,0,0,0,21,50,0,0,0,0,43,40
20080,1,1,0,0,37,45,0,0,0,0,15,82
20081,3,1,0,0,16,37,0,0,0,11,0,0
20082,0,0,0,0,34,36,41,41,0,0,31,43
20083,2,1,0,0,33,24,20,20,0,11,45,0
20084,2,1,1,1,32,28,20,20,0,0,0,0
20085,0,0,0,0,28,15,0,0,0,12,0,0
20086,1,1,2,1,26,17,0,0,0,0,29,0
20087,0,0,0,0,21,20,0,0,0,0,0,0
20088,0,0,0,0,25,32,0,0,0,0,0,39
20089,0,0,1,1,51,60,0,0,0,66,20,50
20090,0,0,0,0,60,30,100,100,0,0,61,51
20091,0,0,0,0,70,72,51,51,0,0,0,51
20092,0,0,0,0,18,85,0,0,0,0,0,53
20093,0,0,2,1,34,99,0,0,50,33,59,0
20094,0,0,0,0,49,58,0,0,0,32,19,48
20095,0,0,0,0,31,65,0,0,0,31,56,0
20096,0,0,0,0,35,93,0,0,0,0,21,0
20097,0,0,0,0,17,39,99,99,0,33,0,0
20098,0,0,0,0,25,99,99,99,50,0,20,100
20099,0,0,0,0,35,31,0,0,0,34,21,0
20100,0,0,0,0,33,68,0,0,0,0,0,48
20101,0,0,2,1,49,67,0,0,0,0,0,0
20102,0,0,0,0,50,39,0,0,0,0,0,50
20103,2,1,5,1,51,91,50,50,0,0,81,0
20104,3,1,7,1,51,70,49,49,0,0,20,0
20105,0,0,2,1,51,100,100,100,0,34,100,0
20106,0,0,0,0,44,52,52,52,0,0,0,0
20107,0,0,0,0,52,91,0,0,0,0,61,0
20108,0,0,0,0,100,29,0,0,0,0,59,0
20109,0,0,2,1,47,65,0,0,0,0,37,0
20110,0,0,0,0,50,30,49,49,0,0,0,0
20111,0,0,0,0,34,59,0,0,0,0,20,0
20112,0,0,1,1,27,94,0,0,0,0,0,0
20113,0,0,0,0,55,54,0,0,0,0,0,0
20114,0,0,0,0,35,80,0,0,0,68,0,0
20115,0,0,0,0,0,30,0,0,0,0,59,0
20116,0,0,0,0,51,61,0,0,0,0,0,0
20117,0,0,0,0,67,49,0,0,50,0,59,0
20118,0,0,0,0,51,31,0,0,0,0,60,0
20119,0,0,0,0,33,0,0,0,0,0,38,0
20120,0,0,0,0,17,60,0,0,0,0,20,0
20121,0,0,1,1,65,48,0,0,0,0,39,0
20122,0,0,0,0,24,47,47,47,0,32,38,0
20123,0,0,1,1,16,49,0,0,48,32,38,0
20124,0,0,0,0,66,39,49,49,49,65,19,0
20125,0,0,0,0,42,20,0,0,0,0,40,0
20126,0,0,0,0,73,57,0,0,0,32,19,0
20127,0,0,0,0,26,52,52,52,52,0,21,0
20128,2,1,0,0,25,48,0,0,0,32,59,0
20129,0,0,0,0,25,39,0,0,0,0,0,0
20130,0,0,0,0,32,47,0,0,0,0,0,0
20131,0,0,0,0,33,38,0,0,0,0,39,97
20132,2,1,1,1,65,76,47,47,0,0,19,0
20133,0,0,0,0,32,66,47,47,0,0,38,0
20134,1,1,0,0,39,74,0,0,0,0,18,0
20135,0,0,0,0,24,74,0,0,0,31,0,0
20136,0,0,0,0,0,28,47,47,0,0,37,0
20137,0,0,0,0,0,37,0,0,0,62,56,46
20138,0,0,0,0,23,55,0,0,0,0,0,0
20139,0,0,0,0,23,27,46,46,0,30,0,0
20140,0,0,0,0,40,19,0,0,46,62,37,0
20141,0,0,2,1,77,20,0,0,0,0,0,0
20142,0,0,0,0,33,29,0,0,0,0,19,0
20143,0,0,0,0,45,53,0,0,0,0,54,45
20144,0,0,0,0,24,28,0,0,0,0,0,0
20145,0,0,0,0,41,19,49,49,0,0,58,0
20146,0,0,0,0,66,20,49,49,0,0,19,0
20147,0,0,0,0,32,57,0,0,0,0,58,0
20148,0,0,0,0,0,36,91,91,0,0,0,0
20149,0,0,0,0,63,75,47,47,0,0,38,47
20150,0,0,0,0,79,37,0,0,0,31,38,0
20151,0,0,0,0,39,37,0,0,0,31,0,0
20152,0,0,0,0,23,18,0,0,0,31,18,0
20153,2,1,0,0,41,57,0,0,48,0,58,0
20154,2,1,0,0,22,77,0,0,0,0,17,0
20155,0,0,0,0,50,0,0,0,0,0,40,0
20156,0,0,0,0,50,39,0,0,0,0,20,0
20157,0,0,0,0,16,48,0,0,0,0,0,0
20158,0,0,0,0,24,37,0,0,0,31,18,0
20159,0,0,0,0,16,47,47,47,0,0,19,47
20160,0,0,0,0,33,38,0,0,48,32,19,48
20161,0,0,3,1,16,38,46,46,0,0,19,0
20162,1,1,0,0,45,27,0,0,0,0,18,0
20163,7,1,0,0,23,27,46,46,0,31,18,0
20164,1,1,1,1,39,19,0,0,0,0,56,0
20165,1,1,0,0,31,28,0,0,0,0,19,0
20166,0,0,0,0,23,55,0,0,0,0,18,0
20167,0,0,0,0,15,18,0,0,0,0,17,43
20168,0,0,0,0,49,29,49,49,0,0,0,0
20169,0,0,0,0,43,0,0,0,0,0,40,50
20170,1,1,0,0,34,20,0,0,0,0,0,0
20171,0,0,0,0,16,39,0,0,0,64,19,0
20172,0,0,0,0,61,28,0,0,0,0,28,0
20173,0,0,0,0,37,33,55,55,0,0,22,0
20174,0,0,0,0,66,39,0,0,0,33,39,0
20175,0,0,1,1,17,41,0,0,0,0,41,0
20176,1,1,0,0,42,20,0,0,0,100,0,0
20177,0,0,0,0,32,28,0,0,0,0,77,0
20178,0,0,0,0,50,17,0,0,0,28,68,85
20179,0,0,0,0,37,53,0,0,0,29,0,0
20180,0,0,1,1,32,56,0,0,0,0,37,0
20181,0,0,0,0,24,38,0,0,0,0,19,47
20182,0,0,0,0,49,29,48,48,0,0,0,0
20183,0,0,0,0,69,20,0,0,0,34,61,0
20184,0,0,1,1,16,67,0,0,49,0,39,0
20185,0,0,0,0,32,38,0,0,0,0,0,0
20186,1,1,0,0,32,29,48,48,48,0,77,0
20187,0,0,0,0,25,49,48,48,48,32,77,0
20188,1,1,0,0,33,20,50,50,0,0,60,0
20189,0,0,0,0,25,29,0,0,49,0,39,49
20190,1,1,0,0,44,21,0,0,0,0,41,0
20191,0,0,0,0,33,39,0,0,0,32,0,48
20192,0,0,0,0,32,0,0,0,0,0,57,48
20193,0,0,0,0,48,19,0,0,0,0,57,47
20194,2,1,0,0,33,19,48,48,0,0,96,47
20195,5,1,0,0,16,38,0,0,0,0,38,0
20196,6,1,0,0,17,19,0,0,0,32,0,0
20197,9,1,0,0,43,41,0,0,0,0,20,51
20198,9,1,0,0,51,39,49,49,0,33,39,0
20199,0,0,0,0,33,39,0,0,0,0,19,0
20200,1,1,0,0,16,19,0,0,0,0,38,48
20201,0,0,0,0,50,0,0,0,0,64,39,48
20202,0,0,0,0,0,39,50,50,0,97,78,0
20203,0,0,0,0,17,60,50,50,100,33,20,49
20204,0,0,0,0,18,0,0,0,0,0,43,0
20205,0,0,0,0,17,30,0,0,0,33,40,50
20206,0,0,0,0,16,49,0,0,0,0,20,0
20207,0,0,0,0,16,29,0,0,49,0,59,49
20208,2,1,0,0,32,56,0,0,0,0,0,48
20209,3,1,0,0,33,19,0,0,0,0,39,0
20210,2,1,0,0,16,19,0,0,0,0,57,0
20211,1,1,0,0,17,40,50,50,0,0,0,0
20212,0,0,0,0,41,58,0,0,0,0,0,0
20213,0,0,0,0,16,29,0,0,0,0,19,47
20214,0,0,2,1,32,37,0,0,0,31,19,0
20215,0,0,1,1,48,19,0,0,0,31,56,46
20216,0,0,0,0,64,28,48,48,0,0,19,46
20217,0,0,0,0,48,38,0,0,0,0,19,0
20218,0,0,0,0,51,50,0,0,0,0,20,0
20219,0,0,0,0,48,57,0,0,48,0,0,0
20220,0,0,0,0,48,19,0,0,0,0,37,46
20221,0,0,0,0,46,45,0,0,0,30,36,0
20222,0,0,0,0,30,53,0,0,0,30,53,0
20223,0,0,0,0,31,64,46,46,0,0,0,45
20224,0,0,0,0,56,47,0,0,0,0,0,47
20225,0,0,0,0,41,19,0,0,0,0,77,0
20226,0,0,0,0,16,0,47,47,47,0,56,46
20227,0,0,3,1,39,37,0,0,0,0,37,0
20228,0,0,0,0,31,0,0,0,0,0,74,46
20229,0,0,0,0,63,55,0,0,0,31,18,0
20230,0,0,0,0,62,28,0,0,0,31,19,0
20231,0,0,0,0,48,19,0,0,0,0,0,0
20232,0,0,0,0,25,38,0,0,0,0,20,49
20233,0,0,0,0,49,29,48,48,0,32,19,47
20234,0,0,0,0,31,45,0,0,46,0,37,92
20235,0,0,0,0,48,57,0,0,0,31,75,47
20236,0,0,0,0,23,0,0,0,0,0,73,46
20237,0,0,0,0,48,0,46,46,0,31,19,0
20238,0,0,0,0,16,19,0,0,0,0,19,48
20239,0,0,0,0,34,20,0,0,0,0,20,0
20240,0,0,0,0,16,38,0,0,0,0,19,0
20241,0,0,0,0,33,20,0,0,0,0,59,0
20242,2,1,0,0,39,36,46,46,0,31,55,0
20243,0,0,0,0,53,18,0,0,0,0,18,0
20244,0,0,0,0,53,18,0,0,0,0,36,0
20245,0,0,0,0,100,18,46,46,0,30,54,0
20246,0,0,0,0,49,0,49,49,0,0,39,0
20247,0,0,0,0,38,0,90,90,46,0,37,0
20248,0,0,1,1,45,36,0,0,0,0,18,0
20249,0,0,0,0,61,90,0,0,0,0,18,0
20250,0,0,0,0,38,18,0,0,0,30,0,45
20251,8,1,0,0,62,0,0,0,0,30,55,0
20252,1,1,0,0,39,56,0,0,0,0,56,94
20253,0,0,0,0,17,79,0,0,49,0,0,0
20254,0,0,0,0,92,36,0,0,0,0,18,0
20255,0,0,0,0,61,54,0,0,0,0,90,0
20256,3,1,2,1,46,36,89,89,0,0,0,0
20257,0,0,3,1,16,48,0,0,48,32,38,48
20258,0,0,2,1,48,35,0,0,0,38,45,0
20259,0,0,0,0,19,22,0,0,0,75,22,0
20260,0,0,0,0,18,32,54,54,0,0,0,0
20261,0,0,0,0,53,41,0,0,0,0,21,51
20262,0,0,0,0,52,60,0,0,0,0,20,0
20263,0,0,0,0,24,19,0,0,0,0,37,0
20264,0,0,2,1,45,27,0,0,0,0,0,0
20265,0,0,0,0,48,19,0,0,0,31,0,0
20266,0,0,0,0,49,48,0,0,0,0,38,0
20267,0,0,0,0,68,20,0,0,0,0,40,0
20268,0,0,0,0,24,19,47,47,0,0,38,0
20269,0,0,0,0,55,18,0,0,0,0,37,0
20270,0,0,0,0,52,30,0,0,0,0,65,68
20271,0,0,0,0,69,30,0,0,0,19,0,35
20272,0,0,0,0,36,41,0,0,0,0,22,0
20273,0,0,0,0,18,41,0,0,0,0,0,0
20274,1,1,0,0,19,66,33,33,0,0,0,0
20275,0,0,0,0,26,50,0,0,0,0,22,35
20276,0,0,0,0,52,81,30,30,0,0,44,0
20277,0,0,0,0,71,21,0,0,0,57,44,0
20278,0,0,0,0,53,61,0,0,0,0,44,35
20279,2,1,0,0,35,51,0,0,0,0,0,0
20280,0,0,0,0,35,20,0,0,0,0,22,0
20281,0,0,0,0,38,22,0,0,0,0,0,0
20282,0,0,0,0,45,41,0,0,0,0,22,0
20283,2,1,0,0,57,66,33,33,0,0,23,0
20284,2,1,1,1,55,42,0,0,0,0,46,0
20285,0,0,2,1,19,44,0,0,0,0,24,0
20286,0,0,0,0,31,47,35,35,0,0,0,41
20287,0,0,0,0,31,48,0,0,0,0,26,0
20288,0,0,2,1,29,45,0,0,0,0,0,0
20289,1,1,0,0,76,54,0,0,0,0,0,38
20290,0,0,0,0,35,30,100,100,0,0,0,0
20291,0,0,0,0,31,18,0,0,0,0,39,31
20292,0,0,2,1,16,55,0,0,0,0,40,32
20293,0,0,0,0,32,0,0,0,0,0,0,0
20294,0,0,0,0,30,52,0,0,47,0,19,0
20295,0,0,4,1,33,38,0,0,0,0,21,0
20296,0,0,0,0,49,57,0,0,0,0,60,0
20297,0,0,0,0,16,36,27,27,0,0,0,0
20298,0,0,0,0,39,36,0,0,49,0,58,0
20299,0,0,0,0,23,54,0,0,0,0,38,0
20300,0,0,0,0,48,19,0,0,0,0,0,0
20301,0,0,0,0,39,0,0,0,0,0,39,0
20302,0,0,3,1,26,20,0,0,0,18,43,0
20303,0,0,0,0,24,28,0,0,0,0,40,0
20304,0,0,0,0,16,28,0,0,0,0,40,32
20305,0,0,0,0,64,19,27,27,0,34,81,0
20306,0,0,0,0,57,19,0,0,0,0,0,0
20307,0,0,0,0,33,28,0,0,0,35,20,0
20308,0,0,0,0,33,95,85,85,0,0,0,0
20309,0,0,0,0,35,20,30,30,0,0,0,0
20310,0,0,0,0,32,19,0,0,0,17,0,32
20311,0,0,0,0,32,37,0,0,0,0,82,0
20312,0,0,0,0,24,28,0,0,0,0,0,0
20313,0,0,0,0,31,72,0,0,0,0,39,0
20314,0,0,0,0,26,59,60,60,0,18,22,68
20315,0,0,0,0,33,57,0,0,0,0,21,0
20316,0,0,0,0,17,59,30,30,0,0,22,0
20317,0,0,0,0,33,76,0,0,0,35,42,33
20318,0,0,0,0,25,0,0,0,0,17,20,32
20319,0,0,0,0,41,19,0,0,0,0,21,33
20320,0,0,0,0,24,19,0,0,0,0,41,0
20321,0,0,0,0,29,17,0,0,0,0,18,0
20322,0,0,0,0,49,74,0,0,0,0,40,0
20323,0,0,0,0,68,59,0,0,0,18,85,0
20324,0,0,0,0,75,48,0,0,52,0,83,0
20325,0,0,0,0,25,47,28,28,0,17,20,32
20326,3,1,0,0,33,57,0,0,0,18,62,0
20327,1,1,0,0,33,47,0,0,0,0,41,0
20328,0,0,0,0,17,19,0,0,0,0,21,0
20329,0,0,0,0,33,19,0,0,0,0,41,0
20330,0,0,0,0,26,20,0,0,0,37,0,0
20331,0,0,0,0,17,19,0,0,0,36,42,0
20332,0,0,0,0,17,0,0,0,52,18,21,0
20333,0,0,0,0,43,20,0,0,0,0,0,0
20334,0,0,0,0,50,0,0,0,0,0,85,0
20335,0,0,0,0,25,38,57,57,0,0,63,0
20336,0,0,1,1,50,0,0,0,51,0,0,32
20337,0,0,0,0,52,100,30,30,0,0,0,0
20338,0,0,0,0,51,40,29,29,0,18,85,34
20339,0,0,0,0,42,39,29,29,0,18,42,0
20340,0,0,0,0,100,29,28,28,0,0,21,33
20341,0,0,0,0,33,39,0,0,0,0,21,0
20342,0,0,0,0,0,19,0,0,0,0,41,33
20343,0,0,0,0,16,54,0,0,0,0,20,0
20344,0,0,0,0,42,20,0,0,0,0,42,68
20345,0,0,0,0,50,19,29,29,0,0,42,33
20346,0,0,0,0,42,58,0,0,0,0,0,0
20347,0,0,0,0,17,77,0,0,0,0,42,0
20348,1,1,0,0,34,29,0,0,0,0,21,34
20349,0,0,0,0,34,39,0,0,0,0,0,34
20350,0,0,0,0,50,48,0,0,0,0,0,0
20351,0,0,0,0,35,30,30,30,0,0,22,0
20352,0,0,0,0,34,40,0,0,0,0,42,0
20353,0,0,0,0,33,29,0,0,0,0,0,0
20354,0,0,0,0,36,21,31,31,0,19,22,36
20355,0,0,0,0,49,0,0,0,61,0,0,0
20356,0,0,0,0,44,64,0,0,0,0,0,0
20357,0,0,0,0,19,44,0,0,0,0,0,0
20358,0,0,0,0,55,32,0,0,0,0,23,0
20359,0,0,5,1,50,77,0,0,0,0,63,100
20360,0,0,0,0,83,38,0,0,0,0,21,34
20361,0,0,0,0,17,49,0,0,0,0,0,0
20362,0,0,0,0,42,48,29,29,0,35,0,33
20363,0,0,0,0,17,20,29,29,53,18,21,34
20364,0,0,0,0,50,48,0,0,0,0,0,0
20365,0,0,0,0,27,0,31,31,0,0,44,0
20366,0,0,0,0,17,78,0,0,0,0,21,0
20367,0,0,0,0,34,49,0,0,0,18,21,0
20368,0,0,0,0,17,39,0,0,0,0,0,34
20369,0,0,0,0,17,59,0,0,53,18,0,0
20370,0,0,0,0,17,29,0,0,0,18,21,0
20371,0,0,0,0,40,18,0,0,0,0,20,0
20372,0,0,0,0,34,19,0,0,0,18,21,0
20373,0,0,0,0,17,19,29,29,0,0,42,33
20374,0,0,0,0,49,37,0,0,0,0,59,0
20375,0,0,0,0,53,26,0,0,47,0,0,0
20376,0,0,0,0,38,35,0,0,0,16,19,30
20377,0,0,0,0,39,18,0,0,0,16,19,0
20378,0,0,1,1,23,27,0,0,0,33,0,0
20379,0,0,0,0,32,37,27,27,0,17,0,32
20380,0,0,0,0,48,18,27,27,49,17,0,0
20381,0,0,0,0,32,18,0,0,0,17,100,0
20382,0,0,2,1,56,36,0,0,0,51,40,0
20383,0,0,0,0,39,18,27,27,0,33,19,0
20384,0,0,2,1,17,0,0,0,0,18,0,0
20385,0,0,6,1,79,23,100,100,0,42,49,0
20386,0,0,0,0,38,17,0,0,0,16,38,0
20387,0,0,8,1,16,0,0,0,100,35,20,0
20388,0,0,4,1,50,19,28,28,0,35,41,0
20389,0,0,0,0,82,38,0,0,0,18,21,0
20390,0,0,0,0,49,19,0,0,0,0,0,33
20391,1,1,2,1,40,37,56,56,0,0,20,0
20392,1,1,0,0,41,0,0,0,0,17,20,0
20393,0,0,0,0,50,48,0,0,0,0,0,0
20394,0,0,0,0,40,0,0,0,0,17,40,0
20395,0,0,1,1,47,36,0,0,0,0,19,0
20396,0,0,0,0,31,53,0,0,0,33,19,0
20397,0,0,0,0,47,27,27,27,0,0,0,61
20398,0,0,0,0,25,19,28,28,0,35,0,0
20399,0,0,0,0,40,19,28,28,0,0,20,0
20400,0,0,0,0,17,19,0,0,0,18,0,0
20401,0,0,2,1,16,27,0,0,0,17,39,0
20402,0,0,0,0,56,0,0,0,0,17,79,64
20403,0,0,0,0,55,18,27,27,0,50,39,0
