date,bomb,assassination,attacks,deaths,fata,govt,business,private,attacksafg,nonfata,assault,kidnapping,crit1in7,crit2in7,crit3in7,attacksisrael,attrel,attnonrel,attsep,attacksiraq,w_total,a_reltargeted,severe,leadarrest,dumarrest
17234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1
17235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2,1
17236,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,5,1,0,,0,0
17237,0,0,0,0,0,0,0,0,1,0,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,0,3,0,,2,1
17238,0,0,0,0,0,0,0,0,0,0,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,0,3,0,,2,1
17239,0,0,0,0,0,0,0,0,0,0,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,2,3,0,,2,1
17240,0,0,0,0,0,0,0,0,1,0,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,1,3,0,,0,0
17241,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,3,3,0,,1,1
17242,0,0,0,0,0,0,0,0,1,0,0,0,0.5714286,0.5714286,0.5714286,1,0,0,0,2,3,0,,1,1
17243,1,0,1,0,0,0,1,0,1,1,0,0,0.4285714,0.4285714,0.4285714,0,1,0,0,0,3,1,0,3,1
17244,0,0,1,1,0,1,0,0,1,1,1,0,0.4285714,0.4285714,0.4285714,0,0,0,0,7,2,0,1,1,1
17245,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,10,2,0,,2,1
17246,0,0,0,0,0,0,0,0,1,0,0,0,0.7142857,0.7142857,0.7142857,0,0,0,0,4,4,0,,3,1
17247,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857,0.7142857,0.7142857,0,0,0,0,1,4,0,,0,0
17248,2,0,2,0,0,2,0,0,2,2,0,0,0.7142857,0.7142857,0.7142857,0,0,0,0,3,4,0,0,3,1
17249,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857,0.7142857,0.7142857,0,0,0,0,5,4,0,,1,1
17250,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857,0.7142857,0.7142857,0,0,0,0,6,4,0,,2,1
17251,1,0,1,0,0,0,1,0,0,1,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,8,3,0,0,3,1
17252,1,0,1,0,0,0,0,0,5,1,0,0,0.4285714,0.4285714,0.4285714,0,0,0,0,9,3,0,0,2,1
17253,0,0,1,0,0,1,0,0,4,1,0,1,0.2857143,0.2857143,0.2857143,0,0,0,0,6,1,0,0,1,1
17254,0,0,0,0,0,0,0,0,2,0,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,5,1,0,,2,1
17255,1,0,2,0,0,1,0,1,0,2,0,1,0.2857143,0.2857143,0.2857143,0,2,0,0,5,3,1,0,3,1
17256,0,0,0,0,0,0,0,0,0,0,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,5,3,0,,1,1
17257,0,0,0,0,0,0,0,0,1,0,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,1,3,0,,1,1
17258,0,0,0,0,0,0,0,0,1,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,2,4,0,,3,1
17259,0,0,0,0,0,0,0,0,1,0,0,0,0.7142857,0.7142857,0.7142857,0,0,0,0,2,4,0,,0,0
17260,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,5,0,,2,1
17261,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,5,0,,4,1
17262,1,0,2,10,1,0,1,1,1,1,1,0,0.7142857,0.7142857,0.7142857,0,0,0,0,1,5,0,5,3,1
17263,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857,0.7142857,0.7142857,0,0,0,0,0,5,0,,1,1
17264,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857,0.7142857,0.7142857,0,0,0,0,1,5,0,,1,1
17265,2,0,2,4,1,1,1,0,2,1,0,0,0.4285714,0.4285714,0.4285714,0,1,1,1,0,4,1,2,4,1
17266,0,0,1,1,0,0,0,0,1,1,1,0,0.2857143,0.2857143,0.2857143,1,0,0,0,2,2,0,1,1,1
17267,2,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0
17269,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,1
17270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,,0,0
17271,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0
17272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,,1,1
17273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1
17274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,0
17275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,2,1
17276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17277,0,0,0,0,0,0,0,0,1,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,2,1,0,,1,1
17278,0,0,0,0,0,0,0,0,1,0,0,0,0.4285714,0.4285714,0.2857143,0,0,0,0,2,5,0,,1,1
17279,0,0,0,0,0,0,0,0,3,0,0,0,0.4285714,0.4285714,0.2857143,0,0,0,0,7,5,0,,2,1
17280,0,0,0,0,0,0,0,0,0,0,0,0,0.4285714,0.4285714,0.2857143,1,0,0,0,2,5,0,,0,0
17281,0,0,0,0,0,0,0,0,1,0,0,0,0.4285714,0.4285714,0.2857143,0,0,0,0,1,5,0,,2,1
17282,0,0,0,0,0,0,0,0,1,0,0,0,0.4285714,0.4285714,0.2857143,0,0,0,0,1,5,0,,2,1
17283,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0.5714286,0.4285714,0,0,0,0,0,6,0,,5,1
17284,1,0,1,31,0,1,0,0,1,1,0,0,0.4285714,0.4285714,0.2857143,0,0,0,0,2,5,0,31,1,1
17285,0,0,2,6,2,1,0,1,0,0,2,0,0.1428571,0.1428571,0.1428571,0,0,0,0,1,1,0,3,3,1
17286,0,0,0,0,0,0,0,0,1,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,3,1,0,,1,1
17287,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,4,1,0,,0,0
17288,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,1,1,0,,1,1
17289,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,2,1,0,,0,0
17290,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
17292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,1,1
17293,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,3,2,0,,1,1
17294,0,0,0,0,0,0,0,0,0,0,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,0,3,0,,1,1
17295,0,0,0,0,0,0,0,0,1,0,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,0,3,0,,1,1
17296,0,0,0,0,0,0,0,0,0,0,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,1,3,0,,2,1
17297,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,0,4,0,,0,0
17298,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,3,4,0,,1,1
17299,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,1,4,0,,2,1
17300,0,0,1,2,0,1,0,0,0,1,1,0,0.4285714,0.4285714,0.4285714,0,0,0,0,0,4,0,2,3,1
17301,1,0,1,25,0,0,1,0,0,1,0,0,0.2857143,0.2857143,0.2857143,0,1,0,0,1,3,1,25,1,1
17302,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,0,5,0,,2,1
17303,0,0,0,0,0,0,0,0,3,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,2,5,0,,0,0
17304,0,0,2,0,1,2,0,0,0,1,0,2,0.2857143,0.2857143,0.2857143,0,2,0,0,0,2,1,0,2,1
17305,0,0,0,0,0,0,0,0,1,0,0,0,0.4285714,0.4285714,0.4285714,0,0,0,0,1,3,0,,2,1
17306,0,0,0,0,0,0,0,0,1,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,2,3,0,,0,0
17307,0,0,0,0,0,0,0,0,0,0,0,0,0.8571429,0.8571429,0.8571429,0,0,0,0,1,4,0,,1,1
17308,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,4,0,,4,1
17309,2,0,2,4,0,1,0,1,3,2,0,0,0.7142857,0.7142857,0.7142857,0,0,0,0,2,2,0,2,1,1
17310,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,3,3,0,,1,1
17311,0,0,0,0,0,0,0,0,0,0,0,0,1.285714,1.285714,1.285714,0,0,0,0,0,3,0,,3,1
17312,1,0,1,2,0,1,0,0,1,1,0,0,1.285714,1.285714,1.285714,0,0,0,0,1,3,0,2,0,0
17313,0,0,1,0,0,0,0,1,1,1,0,1,1.142857,1.142857,1.142857,0,1,0,0,0,3,1,0,0,0
17314,2,0,2,3,0,2,0,0,2,2,0,0,0.8571429,0.8571429,0.8571429,0,1,1,1,2,3,1,1.5,3,1
17315,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,2,4,0,1,2,1
17316,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,2,4,0,,3,1
17317,2,0,2,13,0,1,0,1,0,2,0,0,0.8571429,0.8571429,0.8571429,0,0,0,0,1,4,0,6.5,0,0
17318,2,0,2,0,0,1,1,0,8,2,0,0,0.8571429,0.8571429,0.8571429,2,0,0,0,13,4,0,0,1,1
17319,1,0,1,5,0,0,0,1,3,1,0,0,0.8571429,0.8571429,0.8571429,2,0,0,0,7,4,0,5,1,1
17320,0,0,0,0,0,0,0,0,3,0,0,0,0.8571429,0.8571429,0.8571429,0,0,0,0,13,4,0,,1,1
17321,0,0,0,0,0,0,0,0,1,0,0,0,0.8571429,0.8571429,0.8571429,1,0,0,0,20,4,0,,0,0
17322,1,1,2,1,0,2,0,0,5,2,0,0,0.7142857,0.7142857,0.7142857,1,0,0,0,20,4,0,0.5,1,1
17323,0,0,0,0,0,0,0,0,4,0,0,0,0.8571429,0.8571429,0.8571429,0,0,0,0,14,4,0,,0,0
17324,1,0,1,0,0,0,1,0,3,1,0,0,0.8571429,0.8571429,0.8571429,1,0,0,0,19,3,0,0,0,0
17325,2,0,2,3,0,1,0,1,5,2,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,9,3,0,1.5,1,1
17326,0,1,1,1,1,0,0,1,7,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,13,3,0,1,0,0
17327,0,0,0,0,0,0,0,0,1,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,9,3,0,,1,1
17328,0,0,0,0,0,0,0,0,3,0,0,0,0.7142857,0.7142857,0.7142857,1,0,0,0,13,4,0,,2,1
17329,0,0,1,1,0,0,0,1,3,1,1,0,0.5714286,0.5714286,0.5714286,2,0,0,0,18,4,0,1,1,1
17330,1,0,1,0,1,0,0,1,1,0,0,0,0.4285714,0.4285714,0.4285714,0,0,0,0,26,4,0,0,0,0
17331,0,0,1,9,0,1,0,0,4,1,1,0,0.2857143,0.2857143,0.2857143,2,0,0,0,9,2,0,9,2,1
17332,0,0,0,0,0,0,0,0,2,0,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,0,2,0,,1,1
17333,1,0,1,0,0,0,1,0,2,1,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,1,1,0,0,2,1
17334,0,0,0,0,0,0,0,0,1,0,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,2,3,0,,0,0
17335,1,0,1,0,1,1,0,0,0,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,0,2,0,0,0,0
17336,0,0,0,0,0,0,0,0,1,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,1,2,0,,1,1
17337,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,1,2,0,,2,1
17338,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,1,2,0,,2,1
17339,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,0,2,0,,2,1
17340,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,1,2,0,,2,1
17341,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17342,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,5,2,0,,0,0
17343,0,0,0,0,0,0,0,0,1,0,0,0,0.1428571,0.1428571,0.1428571,0,0,0,0,1,2,0,,1,1
17344,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,4,4,0,,1,1
17345,0,0,0,0,0,0,0,0,2,0,0,0,0.8571429,0.8571429,0.8571429,0,0,0,0,0,4,0,,1,1
17346,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,6,0,,2,1
17347,0,0,0,0,0,0,0,0,0,0,0,0,1.142857,1.142857,1.142857,0,0,0,0,2,6,0,,1,1
17348,0,0,0,0,0,0,0,0,3,0,0,0,1.428571,1.428571,1.428571,1,0,0,0,0,7,0,,1,1
17349,0,1,1,1,1,1,0,0,2,0,0,0,1.428571,1.428571,1.428571,0,0,0,0,3,7,0,1,2,1
17350,0,0,0,0,0,0,0,0,1,0,0,0,1.714286,1.714286,1.714286,0,0,0,0,2,7,0,,1,1
17351,2,0,3,19,1,2,0,0,1,2,0,1,1.285714,1.285714,1.285714,0,1,0,0,2,6,0,6.333333,7,1
17352,1,0,2,4,1,2,0,0,1,1,1,0,1.428571,1.428571,1.428571,0,0,0,0,5,7,0,2,0,0
17353,0,1,1,0,0,1,0,0,1,1,0,0,1.428571,1.428571,1.428571,0,0,0,0,3,7,0,0,5,1
17354,0,0,1,0,1,1,0,0,0,0,0,1,1.428571,1.428571,1.285714,0,0,0,0,1,8,0,0,1,1
17355,1,0,2,4,0,1,0,1,1,2,1,0,1.428571,1.428571,1.142857,1,0,0,0,3,7,0,2,4,1
17356,0,0,1,1,0,1,0,0,2,1,1,0,1.571429,1.571429,1.285714,0,0,0,0,1,5,0,1,1,1
17357,0,0,2,96,0,1,0,0,0,2,2,0,1.571429,1.571429,1.285714,0,1,0,0,3,3,0,48,2,1
17358,0,0,0,0,0,0,0,0,0,0,0,0,1.857143,1.857143,1.428571,0,0,0,0,1,3,0,,4,1
17359,3,0,3,9,1,3,0,0,2,2,0,0,1.571429,1.571429,1.142857,0,0,0,0,1,3,0,3,3,1
17360,1,0,1,3,1,1,0,0,0,0,0,0,2,2,1.571429,0,0,0,0,2,4,0,3,4,1
17361,1,0,1,25,1,1,0,0,1,0,0,0,1.857143,1.857143,1.571429,0,1,0,0,0,4,1,25,3,1
17362,2,0,2,40,0,2,0,0,2,2,0,0,1.714286,1.714286,1.428571,0,0,0,0,3,5,0,20,2,1
17363,2,0,2,37,0,2,0,0,0,2,0,0,1.428571,1.428571,1.142857,1,0,0,0,2,5,0,18.5,1,1
17364,2,0,2,18,1,1,0,1,0,1,0,0,1.142857,1.142857,0.8571429,0,0,0,0,2,5,0,9,3,1
17365,2,0,2,17,1,1,0,1,4,1,0,0,1,1,0.8571429,0,0,0,0,7,6,0,8.5,2,1
17366,1,0,1,0,1,0,1,0,1,0,0,0,0.8571429,0.8571429,0.7142857,0,0,0,0,0,5,0,0,3,1
17367,4,0,4,78,1,1,0,2,1,3,0,0,0.5714286,0.5714286,0.4285714,0,0,0,0,0,3,0,19.5,4,1
17368,0,0,0,0,0,0,0,0,1,0,0,0,0.5714286,0.5714286,0.4285714,0,0,0,0,4,3,0,,1,1
17369,0,1,1,2,1,1,0,0,0,0,0,0,0.4285714,0.4285714,0.4285714,0,0,0,0,3,2,0,2,4,1
17370,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857,0.7142857,0.4285714,1,0,0,0,5,3,0,,3,1
17371,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857,0.7142857,0.4285714,0,0,0,0,2,3,0,,3,1
17372,1,0,1,9,0,0,0,1,0,1,0,0,0.7142857,0.7142857,0.4285714,0,0,0,0,0,4,0,9,4,1
17373,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857,0.7142857,0.4285714,0,0,0,0,1,4,0,,1,1
17374,2,0,2,27,0,2,0,0,0,2,0,0,0.7142857,0.7142857,0.4285714,0,0,0,0,3,4,0,13.5,4,1
17375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7142857,0,0,0,0,1,5,0,,2,1
17376,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7142857,0,0,0,0,0,5,0,,2,1
17377,2,0,2,3,2,2,0,0,3,0,0,0,0.7142857,0.7142857,0.7142857,0,0,0,0,1,4,0,1.5,3,1
17378,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857,0.7142857,0.7142857,0,0,0,0,1,4,0,,3,1
17379,1,0,1,18,1,1,0,0,1,0,0,0,0.5714286,0.5714286,0.5714286,0,1,0,0,0,4,1,18,0,0
17380,0,0,0,0,0,0,0,0,0,0,0,0,0.5714286,0.5714286,0.5714286,0,0,0,0,4,4,0,,3,1
17381,2,0,2,2,0,2,0,0,1,2,0,0,0.2857143,0.2857143,0.2857143,0,0,0,0,0,2,0,1,2,1
