date,tmean2_mir,prec_mir,wind,gusts,lnprec,tmean2iraq,gustsiraq,tmean2israel,gustsisrael,gusts_karachi,precisrael,preciraq,above
18138,31.56,0,10.84,24.12,0,35.38,13.68,21.7,30.6,34.56,0,0,0
18139,31.55,0,13.59,28.08,0,34.34,33.12,21.83,32.4,37.44,0,0,1
18140,28.91,1.3,15,27.72,0.8329091,32.52,35.64,21.55,33.12,32.04,0,0,0
18141,28.46,0,8.61,34.2,0,34.93,24.12,21.25,20.88,35.28,0,0,1
18142,26.21,0.2,11.84,35.28,0.1823216,33.32,25.2,21.5,28.8,30.96,0,0,1
18143,25.54,2.1,14.8,37.08,1.131402,34.3,24.84,22.26,30.96,38.52,0,0,1
18144,26.82,0,9.73,31.32,0,34.3,27.36,22.25,32.04,32.76,0,0,1
18145,27.11,0.5,11.87,27.72,0.4054651,33.87,15.48,21.37,28.08,24.48,0,0,0
18146,26.65,0.1,13.28,31.32,0.0953102,34.54,12.96,20.29,35.28,23.04,0,0,1
18147,27.16,0,14.02,25.2,0,34.53,25.92,21.17,28.08,23.04,1,0,0
18148,28.2,0,13.52,33.48,0,32.93,24.84,22.13,33.48,25.92,0,0,1
18149,27.59,0,13.61,32.4,0,33.69,23.04,21.41,33.84,26.64,0,0,1
18150,27.9,0,14.04,26.64,0,33.61,32.04,20.56,25.92,27,0,0,0
18151,27.01,0,13.64,25.56,0,30.06,30.96,21.16,24.84,25.56,0,0,0
18152,27.48,0,10.33,33.48,0,32.84,10.08,24.85,42.12,25.2,0,0,1
18153,28.56,0,15.17,32.04,0,34.04,25.2,21.14,29.88,31.32,0,0,1
18154,28.72,0,13.23,31.68,0,32.78,38.52,20.91,33.84,35.28,0,0,1
18155,28.41,0,14.37,27.36,0,30.91,30.96,21.36,35.64,34.92,0,0,0
18156,27.74,1.8,11.52,30.24,1.029619,30.52,31.32,22.14,33.12,29.16,0,0,1
18157,27.53,3.9,11.74,32.4,1.589235,31.76,28.08,21.09,34.92,24.48,0,0,1
18158,29.79,0,14.44,29.52,0,30.65,28.8,21.75,23.04,27.72,0,0,1
18159,30.84,0,13.56,26.28,0,30.59,14.76,20.06,36.36,35.64,0,0,0
18160,30.44,0,16.12,30.24,0,30.82,36.36,19.38,32.4,37.08,0.6,0.3,1
18161,30.5,0.1,15.03,32.76,0.0953102,29.49,30.6,18.79,26.28,32.4,0,0,1
18162,31.01,0,15.57,31.32,0,30.53,26.28,20.37,26.28,29.52,0,0,1
18163,30.7,0,15.19,33.84,0,30.11,43.92,19.47,40.32,32.04,0,0,1
18164,30.52,0,13.38,27.72,0,27.53,30.96,21.03,20.52,33.12,0,0,0
18165,30.64,0,15.54,29.52,0,27.22,19.44,23.04,23.4,33.84,0,0,1
18166,29.42,0,15.87,27.72,0,28.47,20.88,22.61,25.2,33.48,0,0,0
18167,28.59,0,15.32,25.56,0,29.64,9.72,22.01,32.04,28.8,0,0,0
18168,28.38,0,12.85,27,0,28.09,50.04,20.06,29.16,28.8,0,0,0
18169,28.46,0,13.3,21.6,0,24.86,47.52,19.75,35.28,24.48,0,0,0
18170,28.52,0,14.73,29.52,0,25.28,14.04,19.13,31.32,25.92,0,0,1
18171,28.45,0,13.32,30.6,0,26.92,25.56,18.5,33.84,23.04,0,0,1
18172,28.47,0,12.77,20.52,0,26.33,28.44,22.17,17.28,31.68,0,0,0
18173,27.52,0.1,13.08,23.76,0.0953102,25.63,30.6,24.98,21.6,27.36,0,0,0
18174,26.07,2.4,10.57,20.16,1.223776,26.5,36.72,23.76,20.52,23.4,0,0,0
18175,24.97,0,9.96,18.72,0,27.5,29.88,22.07,32.4,23.4,0,0,0
18176,24.33,0,11.67,22.32,0,28.42,14.4,17.35,29.52,25.2,0,0,0
18177,24.31,0,12.82,37.44,0,28.65,10.44,18.89,27,25.2,0,0,1
18178,23.57,0,15.23,46.08,0,29.94,18.36,20.98,30.6,21.96,0,0,1
18179,22.92,0,13.82,21.6,0,29.31,16.92,21.55,27.72,23.4,0,0,0
18180,21.49,0,14.74,30.96,0,28.86,17.64,21.63,22.32,20.88,0,0,1
18181,21.84,0,14.96,33.48,0,29.06,14.4,22.58,24.12,21.96,0,0,1
18182,22.17,0,15.41,28.8,0,29.48,11.88,20.78,22.32,23.76,0,0,1
18183,21.84,0,13.6,27.72,0,29.39,7.92,21.38,23.76,24.12,0,0,0
18184,21.44,0,15.06,28.08,0,29.28,11.16,22.71,19.44,22.32,0,0,1
18185,21.13,0,15.56,24.12,0,29.71,11.88,26.46,14.4,21.96,0,0,0
18186,21.23,0,13.72,18.36,0,29.92,16.92,28.31,11.88,21.6,0,0,0
18187,23.45,0.2,10.04,11.88,0.1823216,29.74,10.08,29.08,14.76,22.68,0,0,0
18188,20.96,0,12.2,22.68,0,29.29,13.68,29.08,14.76,22.68,0,0,0
18189,20.3,0,15.23,28.8,0,29.27,10.08,28.82,14.4,22.32,0,0,1
18190,18.73,0,15.37,19.44,0,28.35,12.24,27.01,18.72,22.32,0,0,0
18191,18.33,0,17.54,32.76,0,28.11,7.92,21.63,34.56,18,0,0,1
18192,17.72,0,15.56,34.56,0,27.14,29.16,17.59,21.96,19.8,0,0.1,1
18193,17.49,0,14.24,32.76,0,26.83,24.12,19.7,19.08,20.52,0,1.1,1
18194,16.81,0,14.96,20.16,0,27.28,14.04,21,23.04,19.08,2.7,0,0
18195,17.44,0,14.58,22.32,0,24.32,34.56,22.08,19.8,17.28,0,0.6,0
18196,18.03,0,12.34,30.6,0,23.99,10.8,22.71,24.12,16.92,0,0,1
18197,19.54,0,13.95,24.84,0,25.59,9.36,22.49,25.2,20.16,0.4,0,0
18198,20.33,0.3,14.65,30.24,0.2623643,24.73,38.88,21.41,21.96,17.28,0,2,1
18199,20.02,0,10.21,24.84,0,26.11,36.72,18.56,25.2,16.2,0,8.9,0
18200,20.72,0,11.7,19.44,0,26.9,63.72,17.07,34.92,22.68,0.3,0.2,0
18201,21.34,0,13.66,15.48,0,24.87,46.08,16.06,27.36,23.4,1.3,4.2,0
18202,21.22,0,13.51,24.48,0,24.77,43.56,16.18,36.36,24.48,0,0.4,0
18203,22.5,0,11.15,20.88,0,24.84,55.44,12.92,52.92,20.16,4.1,0,0
18204,22.61,0,8.5,17.64,0,22.14,24.48,11.66,45.72,15.12,0.1,0,0
18205,21.09,0,11.69,21.24,0,21.02,9.72,16.15,19.8,24.12,0,0,0
18206,22.22,0,10.81,19.08,0,21.87,10.8,17.22,15.12,16.56,0,0,0
18207,20.73,0,10.25,15.84,0,22.64,23.04,18.8,25.56,21.24,0,0,0
18208,19.84,0,13.77,32.76,0,21.26,18.36,21.56,23.04,17.64,0,0,1
18209,19.16,0.2,19.92,39.6,0.1823216,21.35,11.16,23.41,19.08,20.88,0,0,1
18210,15.23,0,10.92,44.64,0,23.64,8.28,21.26,13.68,22.68,0,0,1
18211,13.07,0,12.16,19.8,0,23.42,14.04,16.77,13.32,30.6,0,0,0
18212,14.19,0,12.7,19.08,0,20.87,10.08,18.75,9.72,48.6,0,0,0
18213,15.91,0,12.91,12.24,0,21.53,7.56,16.55,18.72,40.32,0,0,0
18214,15.89,0,12.37,17.28,0,22.37,32.04,12.65,29.16,32.4,0,0,0
18215,15.52,0,12.42,28.08,0,21.46,45.72,13.43,27,32.4,0,1.9,1
18216,14.04,0,12.23,16.92,0,19.52,15.12,14.19,19.8,18.36,0,0,0
18217,13.39,0,12.7,22.68,0,19.71,12.6,13.57,32.4,15.48,0,0,0
18218,12.8,0,11.37,34.56,0,16.11,42.84,11.93,34.2,21.24,0.9,15.9,1
18219,11.57,0,11.68,18.72,0,14.28,41.4,12.57,25.2,17.28,0,0.4,0
18220,11.49,0,14.32,20.88,0,15.01,7.56,12.38,11.88,30.6,0,0,0
18221,14.2,0,13.51,37.8,0,15.49,7.56,13.31,14.4,14.04,0,0,1
18222,14.39,0,11.28,20.52,0,15.86,12.96,13.26,22.68,15.48,0,0,0
18223,14.33,0,10.78,38.88,0,15.69,7.92,14.46,12.96,18.72,0,0,1
18224,15.64,0,9.23,43.2,0,15.64,13.32,15.79,23.4,16.56,0,0,1
18225,15.77,0,7.51,28.08,0,15.23,9,15.24,9.72,21.6,0,0,1
18226,14.12,0,14.5,57.6,0,16.18,18,13.28,21.96,19.44,0.4,0.1,1
18227,10.58,0,13.54,21.96,0,16.88,12.96,13.53,12.24,15.84,0,0,0
18228,14.39,0,9.82,25.2,0,15.21,23.76,14.18,14.76,29.52,0,0,0
18229,18.45,0,9.18,40.32,0,14.07,31.32,12.57,16.2,10.08,0,0,1
18230,16.77,0,10.2,19.08,0,13.98,15.12,12.01,15.48,10.08,0,0,0
18231,16.75,0,6.61,15.48,0,14.54,7.2,13.38,13.32,14.4,0,0,0
18232,15.55,0,8.15,29.52,0,13.82,10.08,13.37,49.32,13.68,0,0,1
18233,16.35,0,9.71,25.2,0,13.53,18.36,13.17,47.16,13.32,0,0,0
18234,16.68,0,10.8,35.64,0,12.92,10.8,13.57,18,15.12,0,0,1
18235,14.88,0,10.61,42.84,0,14.71,15.84,12.59,18.72,17.28,0,0,1
18236,9.28,0,16.68,29.16,0,15.08,17.64,11.2,22.32,15.12,0,0.1,1
18237,8.87,0,11.31,18.36,0,14.92,18.36,12.52,13.68,17.64,0,0.4,0
18238,10.15,0,10.64,18.36,0,15.69,14.04,10.29,46.44,29.88,3.5,1.8,0
18239,12.22,0,11.7,36.36,0,14.37,20.52,10.83,58.32,12.6,3.8,0,1
18240,10.89,2.5,7.26,10.44,1.252763,14,19.44,11.98,18.36,17.64,0,0,0
18241,11.02,1.6,7.99,29.52,0.9555115,13.99,9,11.75,9.72,15.48,0,0,1
18242,10.98,0,9.58,22.68,0,15.34,10.44,12.18,20.16,13.32,0.1,0,0
18243,14.1,0,9.88,25.56,0,14.69,22.32,11.27,38.88,16.2,0,1.1,0
18244,14.19,0,5.91,12.96,0,16.4,20.16,10.68,27.36,14.4,0,0.4,0
18245,12.94,0,8.86,11.52,0,15.78,23.4,11.25,26.64,22.32,0,0,0
18246,13.78,0,8.64,12.24,0,16.68,7.56,12.69,10.8,20.16,0,0,0
18247,14.15,0,7.06,14.04,0,16.41,48.24,14.79,48.24,25.92,0,0,0
18248,10.91,0,12.92,15.12,0,15.78,69.48,10.59,55.08,11.88,4.9,4.5,0
18249,11,0,10.05,12.96,0,16.01,31.32,10.23,48.24,27.72,5.7,0,0
18250,12.19,0,9.18,13.32,0,16.74,20.52,13.67,36.36,37.44,0,0,0
18251,10.38,2.1,11.6,16.2,1.131402,16.62,24.84,16.77,12.24,16.56,0,0,0
18252,10.87,0,10.68,17.64,0,17.8,41.04,17.65,38.88,34.92,0,0.3,0
18253,11.5,0,11.36,12.6,0,18.61,43.2,10.76,38.52,30.96,0,0,0
18254,10.84,0,12.96,16.2,0,18.31,20.88,11.76,11.16,12.6,0,0,0
18255,11.09,0,16.08,18.72,0,18.4,9.72,13.92,9.36,15.84,0,0,0
18256,12.33,0,11.51,12.6,0,16.61,18.36,15.04,9.36,16.56,0,0,0
18257,12.07,0,11.13,15.12,0,16.37,13.32,14.51,14.76,11.88,0,0,0
18258,12.56,0,8.39,17.28,0,16.35,15.84,15.04,7.56,14.4,0,0,0
18259,12.64,0,8.42,16.2,0,14.78,17.28,18.04,7.56,10.8,0,0,0
18260,14.15,0,7.14,13.32,0,16.16,29.88,14.82,37.08,16.2,0,0,0
18261,12.26,0,8.86,14.4,0,16.88,37.44,10.68,37.08,14.76,4.4,0,0
18262,11.7,0,11.08,13.32,0,15.63,21.96,10.55,28.44,12.96,0,5.7,0
18263,11.5,0,10.94,14.4,0,14.06,23.4,13.48,14.04,12.96,0,0,0
18264,10.88,0,8.89,16.92,0,14.92,12.6,17.38,22.68,36.36,0,0,0
18265,11.91,0,6.24,11.16,0,15.13,47.16,12.63,39.6,20.52,0,0,0
18266,10.93,0,8.65,18,0,15.08,54.72,11.12,19.8,20.16,0,0,0
18267,12.77,0,13.35,23.76,0,16.06,29.52,11.36,20.52,15.12,0,0,0
18268,12.29,0,11.88,20.88,0,14.16,32.04,13.34,9.72,12.24,0,0,0
18269,11.13,0,8.45,15.48,0,13.04,33.48,16.6,6.84,23.4,0,0,0
18270,10.6,0,9.49,16.92,0,13.85,23.76,18.54,10.8,34.56,0,0,0
18271,10.06,0,10,17.64,0,14.32,24.12,18.94,5.04,27,0,0,0
18272,9.67,0,12.26,18,0,14.36,15.84,19.66,5.4,20.16,0,0,0
18273,9.72,0,11.21,16.56,0,15.68,23.4,16.32,24.12,38.16,0,0,0
18274,10.45,0,11.7,16.92,0,15.77,42.84,13.01,11.88,15.84,0,0,0
18275,11.22,0,11.9,18.72,0,16.97,60.12,10.9,31.68,16.92,0,0,0
18276,10.68,0,7.79,16.2,0,16.67,44.64,12.14,27.36,20.16,0,0,0
18277,12.08,0,9.23,18.36,0,17.61,48.96,14.08,22.68,33.84,0,0.5,0
18278,13.47,0,8.79,16.56,0,17.99,20.88,15.82,6.48,42.12,0,0,0
18279,13.22,0,9.11,19.08,0,19.35,20.52,18.66,7.92,15.48,0,0,0
18280,12.11,0,10.24,18.72,0,19.53,68.04,12.33,62.64,10.08,27.6,0,0
18281,11.6,0,10.36,18,0,18.59,66.96,8.92,48.96,22.32,0,1.7,0
18282,12.89,0,8.75,13.32,0,16.85,24.12,9.21,40.68,20.16,4.2,0.5,0
18283,13.16,0,8.6,16.2,0,17.23,20.16,7.85,26.28,25.92,0.1,0,0
18284,15.07,0,9.37,15.48,0,16.76,6.48,10.44,20.88,19.44,0,0.1,0
18285,12.92,0,8.24,12.24,0,15.9,9.36,11.67,28.44,20.16,0,0,0
18286,12.76,4.9,8.54,11.88,1.774952,15.99,45.36,9.95,54.72,20.16,0,0,0
18287,12.16,0,9.09,15.48,0,14.99,42.48,6.19,57.6,36.72,2.9,1.8,0
18288,12.65,0.3,9.92,13.32,0.2623643,10.67,48.24,6.7,32.76,29.52,0.7,0,0
18289,10.62,15.6,12.24,15.48,2.809403,7.03,26.64,8.14,12.6,23.4,0,0,0
18290,7.67,15.7,12.07,9.72,2.815409,8.48,39.6,12.26,37.44,26.28,0,0,0
18291,7.59,3.5,8.69,23.04,1.504077,13.14,56.52,13.91,34.92,18.36,0,0,0
18292,11.58,0,6.99,12.24,0,15.46,48.96,17.75,62.28,35.64,0,0,0
18293,11.86,0.2,6.66,15.84,0.1823216,18.06,52.2,13.27,60.48,17.28,0,0.5,0
18294,10.19,0,9.07,16.2,0,17.48,32.76,11.09,11.16,23.4,0,0,0
18295,10.85,0,8.8,15.12,0,15.94,15.12,10.97,19.8,24.84,0,0,0
18296,11.69,0,9.29,14.76,0,17.23,25.2,6.86,48.6,37.8,0,7.9,0
18297,11.92,2,10.14,10.44,1.098612,12.67,47.88,4.08,53.64,34.92,2.4,10.7,0
18298,10.4,4.6,11.53,14.04,1.722767,9.44,32.04,4.31,39.6,21.24,4.7,1.8,0
18299,9.99,3.2,10.22,11.88,1.435085,5.87,39.24,4.77,24.12,21.24,0,13.9,0
18300,10.34,13.9,13.22,15.12,2.701361,8.03,23.4,7.46,18.72,25.2,0,0,0
18301,9.39,12.2,14.6,35.64,2.580217,9.97,7.92,11.8,34.2,33.48,0,0,1
18302,7.03,0,13.87,15.48,0,12.92,19.44,12.27,38.16,33.12,0,0,0
18303,6.65,0,8.31,10.44,0,13.59,28.8,13.22,10.44,42.48,0,0,0
18304,9.74,0,9.5,9.72,0,10.78,24.84,17.1,16.2,48.96,0,0,0
18305,12.06,0.1,10.22,19.08,0.0953102,11.78,18.72,17.07,20.88,19.8,0,0,0
18306,10.95,0.1,8.27,15.48,0.0953102,17.21,9,19.23,12.96,14.4,0,0,0
18307,9.82,5.4,7.47,20.52,1.856298,19.7,13.68,19.89,36,14.76,0,0,0
18308,7.07,2.2,11.4,15.84,1.163151,20.11,9.72,22.27,24.12,29.52,0,0,0
18309,6.91,0,12.61,16.2,0,22.08,43.92,20.22,27.72,33.12,0,0.3,0
18310,10.01,0,8.36,17.64,0,22.35,49.68,22.93,26.64,48.24,0,0.1,0
18311,13.51,0,6.26,18.72,0,23.39,44.28,20.19,35.28,18,0,2.7,0
18312,14.04,0,9.16,19.8,0,21.46,58.68,14.65,37.44,15.84,0,0,0
18313,15.17,0,8.51,16.2,0,17.65,52.2,17.04,12.6,16.56,0,2,0
18314,16.06,0,8.76,15.12,0,19.23,15.84,19.49,53.28,20.52,0,0,0
18315,15.83,0,9.33,16.2,0,18.24,52.2,10.78,37.8,27.36,0,0,0
18316,15.62,2.7,8.9,16.56,1.308333,15.06,30.96,10.43,31.68,31.32,0,0,0
18317,16.06,0.7,10.48,16.2,0.5306283,16.75,10.44,10.95,24.84,27.72,0,0,0
18318,14.06,1.9,9.48,11.16,1.064711,16.76,11.88,11.28,39.96,29.52,5.6,0,0
18319,15.67,15.8,13.37,16.2,2.821379,15.08,44.28,8.28,60.12,30.96,23.1,5.5,0
18320,16.92,1.2,10.13,14.76,0.7884574,15.93,36,8.56,56.52,28.44,6.8,0.3,0
18321,16.61,6.7,9.79,15.48,2.04122,17.24,30.96,10,61.2,39.6,6.1,0,0
18322,17.49,1.8,6.47,25.2,1.029619,16.38,30.24,9.24,47.52,33.84,0.8,3.9,0
18323,15.66,0,9.49,16.92,0,15.33,21.96,13.53,18.72,35.64,0,0,0
18324,12.44,7,10.39,12.24,2.079442,17.47,72.36,12.68,53.28,38.88,0,0,0
18325,13.6,1.6,10.14,14.76,0.9555115,15.98,38.88,12.66,40.68,38.52,0,0,0
18326,14.6,2.6,10.09,12.6,1.280934,16.46,11.16,17.73,37.08,28.8,0,0,0
18327,12.54,14.8,11.03,10.44,2.76001,19.94,46.8,12.68,26.64,30.6,0,0,0
18328,14.26,1,9.18,13.68,0.6931472,20.19,26.28,15.65,11.52,25.2,0,0,0
18329,16.71,0,8.86,16.2,0,20.76,18.72,21.95,30.96,26.28,0,0,0
18330,17.09,0,8.88,17.28,0,23.57,28.8,23.7,40.32,20.88,0,0,0
18331,17.97,0,9.84,17.64,0,25.87,34.2,23.17,22.68,16.92,0,0,0
18332,18.73,0.4,9.04,19.08,0.3364722,26.28,38.52,26.82,15.84,25.92,0,0,0
18333,19.78,0.2,10.73,20.16,0.1823216,28.05,33.48,24.9,15.12,25.56,0,0,0
18334,19.31,0.1,9.21,22.32,0.0953102,27.3,38.16,23.2,19.8,29.52,0,0,0
18335,19.35,0,11.52,19.44,0,26.9,48.6,25.26,27.72,30.96,0,0,0
18336,21.53,0,11.19,21.6,0,27.94,49.32,20.72,51.12,21.24,0,0,0
18337,21.46,0,10.78,19.08,0,24.95,47.88,9.88,36.72,22.32,0,0,0
18338,22.8,0,10.54,19.44,0,20.41,54,9.85,36,21.24,0,0,0
18339,23.41,0,10.35,17.28,0,20.19,77.4,7.99,39.6,33.48,2.8,0,0
18340,24.92,0,11.31,19.08,0,15.78,53.28,8.36,27.36,27,0,0,0
18341,24.68,0,11.1,21.96,0,15.39,33.12,9.74,32.04,29.88,0,0,0
18342,24.76,0,12.39,19.44,0,16.86,31.68,13.53,28.8,37.08,0,0,0
18343,24.79,0,13.26,23.76,0,16.72,21.96,15.19,34.2,36.72,0,0,0
18344,22.46,0,11.97,25.56,0,18.45,14.76,16.88,24.12,26.64,0,0,0
18345,22,0,11.79,19.44,0,21.92,24.48,15.58,21.6,23.76,0,0,0
18346,22.96,0,10.85,23.04,0,21.08,13.32,12.89,35.64,26.28,0,0,0
18347,22.15,0.5,13.14,25.92,0.4054651,21.56,44.28,8.99,27.36,33.84,2.8,0.7,0
18348,21.65,0,12.58,21.6,0,17.65,45.72,9.98,42.84,29.52,7,7.3,0
18349,23.3,1.3,11.57,25.92,0.8329091,18.05,18.72,14.11,18,33.84,0,0,0
18350,23.39,4.4,11.41,35.64,1.686399,20.92,10.44,13.76,31.32,54.36,0,0,1
18351,21.45,1.1,7.89,24.48,0.7419373,23.11,42.12,11.2,34.2,43.56,0,2.8,0
18352,20.55,0.5,13.31,25.2,0.4054651,20.59,42.48,12.65,13.32,33.48,0,0.4,0
18353,20.85,0.2,12.57,20.88,0.1823216,19.83,20.88,18.95,15.12,50.76,0,0,0
18354,20,3,10.53,20.88,1.386294,22.09,24.84,22.62,19.44,46.08,0,0,0
18355,19.7,2.7,10.68,19.44,1.308333,23.58,14.76,24.48,22.68,29.16,0,0,0
18356,20.09,3.6,14.42,23.4,1.526056,25.7,58.68,17.47,31.68,27,0,0,0
18357,21.55,0,11.56,23.76,0,25.39,64.08,15.19,17.64,26.64,0,0,0
18358,22.11,0,11.84,24.48,0,25.27,36.36,14.93,33.84,22.68,0,0,0
18359,23.6,0,12.56,21.6,0,26.18,42.48,12.2,36,25.2,0,0.9,0
18360,25.62,0,12.29,20.16,0,24.09,46.44,11.24,28.44,32.04,0,1,0
18361,26.05,0.5,10.21,19.44,0.4054651,22.52,43.92,11.94,28.44,37.8,0,0,0
18362,25.34,0,14.03,26.64,0,21.57,12.96,17.42,37.8,41.4,0,0,0
18363,24.68,4.1,10.92,18.72,1.629241,23.64,37.08,21.64,69.84,53.64,0,0,0
18364,24.74,1.1,13.2,21.96,0.7419373,25.68,67.68,11.22,39.6,41.76,0,7.5,0
18365,25.43,0.3,12.28,25.92,0.2623643,23.81,60.12,12.38,28.08,27.72,0,4.9,0
18366,25.71,0,12.8,23.4,0,22.75,32.4,13.32,21.96,35.28,0,0,0
18367,27.83,0,12.45,25.2,0,24.48,11.88,18.16,16.56,28.08,0,0,0
18368,28.23,1.2,13.38,27.72,0.7884574,25.86,16.92,19.94,32.4,27,0,0,0
18369,27.48,1,13.46,23.04,0.6931472,26.35,28.08,17.66,22.32,34.2,0,0.3,0
18370,28.85,2.7,16.66,34.92,1.308333,26.22,27.72,19.42,21.6,65.52,0,9.2,1
18371,25.44,3.2,10.91,22.32,1.435085,26.94,14.76,22.84,23.4,57.6,0,0,0
18372,23.05,20.9,13.64,21.24,3.086487,28.32,18,23.6,28.8,60.84,0,0,0
18373,22.82,15.6,15.35,24.84,2.809403,28.63,36,16.74,41.04,33.84,0,0,0
18374,22.23,3.2,12.68,21.24,1.435085,24.85,50.76,11.03,34.56,33.48,0,0,0
18375,22.77,0.3,12.57,24.12,0.2623643,23.53,28.8,13.17,29.88,37.08,0,2.7,0
18376,24.09,0.2,12.4,25.56,0.1823216,23.08,32.04,15.77,20.16,45.72,0,0,0
18377,24.11,0,12.66,24.12,0,24.68,19.08,19.32,23.76,38.52,0,0,0
18378,25.79,0,10.28,18,0,25.66,12.6,19.25,33.12,41.4,0,0,0
18379,24.58,11.7,13.17,17.28,2.541602,28.23,10.08,22.97,40.32,46.44,0,0,0
18380,25.41,10.5,10.87,20.88,2.442347,29.15,27.36,14.82,35.28,41.04,0,3.2,0
18381,24.9,2.7,9.38,17.28,1.308333,25.98,42.12,14.59,27.72,39.6,0,2.5,0
18382,24.79,7.2,7.92,11.52,2.104134,27.38,12.96,14.35,24.84,29.88,0,0,0
18383,26.05,1.8,10.04,16.92,1.029619,28.63,25.2,14.99,30.96,29.16,0.5,7.2,0
18384,28.58,0.9,12,20.16,0.6418539,23.02,56.88,12.51,31.32,36.36,0,13.9,0
18385,29.65,1,12.92,21.96,0.6931472,23.52,33.48,15.24,32.76,42.12,0,0.5,0
18386,28.36,4.2,10.76,21.24,1.648659,24.84,9.72,17.73,23.4,36,0,0,0
18387,22.91,9.7,12.82,15.84,2.370244,25.72,15.48,18.97,21.24,46.08,0,0,0
18388,22.67,3,7.09,9.72,1.386294,26.7,14.04,19.76,20.16,55.44,0,0,0
18389,23.49,7,10.78,18.36,2.079442,28.46,26.28,22.71,16.56,48.6,0,0,0
18390,23.69,5.6,9.32,16.92,1.88707,29.62,29.88,24.93,27,43.2,0,0,0
18391,25.53,7.4,9.81,19.08,2.128232,31.13,31.68,26.54,41.04,41.4,0,0,0
18392,25.65,9.8,12.45,24.84,2.379546,30.34,31.32,24.65,56.88,42.48,0,0,0
18393,25.85,4.7,12,22.68,1.740466,33.09,27,18.87,25.92,39.96,0.2,0,0
18394,26.46,3.1,12.03,19.44,1.410987,33.93,28.8,19.56,30.24,39.6,0,0,0
18395,26.23,8.3,9.13,15.84,2.230014,33.25,27.36,19.72,32.76,34.2,0,0,0
18396,26.55,0,10.42,23.4,0,32.74,25.2,22.32,28.44,48.24,0,0.4,0
18397,27.14,0.2,12.12,25.2,0.1823216,33.32,16.56,23.92,31.68,42.48,0,0,0
18398,28.45,0,13.03,27,0,32.71,25.2,28.49,24.12,49.68,0,0,0
18399,26.13,9,14.48,19.08,2.302585,33.11,50.4,24.82,34.2,43.92,0.1,0,0
18400,24.25,6.2,10.73,19.08,1.974081,32.76,57.24,17.93,45,44.28,0,0,0
18401,26.16,0.5,10.92,23.76,0.4054651,32.54,38.52,16.12,33.84,32.04,0,0,0
18402,27.41,0,11.28,21.24,0,29.24,45,15.51,34.92,26.28,0,0.1,0
18403,30.18,0,13.13,25.2,0,27.86,33.48,18.03,16.56,32.76,0,0,0
18404,30.48,2.7,15.09,27.36,1.308333,29.62,27,21.99,43.2,39.6,0,0,0
18405,29.74,0,13.84,30.96,0,31.2,52.92,15.55,35.28,41.76,0,0,1
18406,31.09,0,12.43,28.8,0,27.32,57.24,16.27,33.12,55.44,0,0,1
18407,32.17,0,10.65,30.96,0,27.65,33.48,17.35,25.92,56.16,0,0,1
18408,32.71,0,14.01,33.12,0,30.32,23.4,24.46,14.76,57.6,0,0,1
18409,30.85,0,13.81,28.08,0,32.18,22.32,24.28,44.64,56.52,0,0,1
18410,27.84,0,14.73,28.08,0,34.28,20.88,17.81,38.88,59.04,0,0,1
18411,26.39,0,13.63,19.44,0,33.11,41.76,18.54,30.6,50.04,0.3,0,0
18412,28.1,0,11.74,25.56,0,31.96,30.6,22.08,27,39.96,0,0,0
18413,29.73,0,13.55,26.64,0,33.52,14.76,24.2,27.72,33.84,0,0,0
18414,30.91,0.5,12.49,24.84,0.4054651,34.69,21.24,28.98,16.56,32.76,0,0,0
18415,31.36,2,13.25,26.64,1.098612,35.79,21.24,25.17,30.96,32.76,0,0,0
18416,29.78,3.8,15.44,28.8,1.568616,37.32,26.64,22.89,34.92,37.44,0,0,1
18417,26.67,4.7,12.99,20.16,1.740466,37.56,34.2,20.72,34.56,45,0,0,0
18418,26.39,0,11.36,23.04,0,37.63,32.04,18.84,38.52,43.2,0,0,0
18419,26.76,0,12.82,27.36,0,37.35,46.08,23.82,27.72,41.76,0,0,0
18420,27.7,0,10.89,16.56,0,33.81,60.84,24.39,37.8,38.16,0,0,0
18421,27.92,2,10.44,27.72,1.098612,33.38,31.68,18.74,39.24,32.4,0,0,0
18422,26.3,1.9,11.74,15.48,1.064711,34.68,46.08,17.72,37.08,31.68,0,0,0
18423,28.12,2.2,10.5,21.6,1.163151,34.31,41.4,19.52,20.52,30.96,0,0,0
18424,29.91,5.6,10.43,17.64,1.88707,35.54,32.76,25.99,23.76,30.24,0,0,0
18425,31.17,1.8,9.44,19.44,1.029619,36.91,53.64,22.79,29.16,37.8,0,0,0
18426,30.87,11.4,10.28,20.52,2.517696,37.98,40.32,22.43,37.08,41.4,0,0,0
18427,28.84,3.2,8.27,11.16,1.435085,39.54,25.56,21.93,31.68,48.6,0,0,0
18428,27.53,5.9,11.06,18,1.931521,38.7,20.88,21.11,31.32,46.8,0,0,0
18429,27.67,6.2,9.77,16.92,1.974081,35.98,53.28,23,30.96,34.56,0,0,0
18430,28.77,4.9,9.76,19.8,1.774952,34.98,30.6,24.79,36,33.12,0,0,0
18431,29.82,0.1,11.48,24.48,0.0953102,36.13,14.04,25.57,32.4,32.4,0,0,0
18432,32.15,0,12.52,24.48,0,36.45,19.08,25.03,32.76,35.64,0,0,0
